village,taluk,district,census_code,lat,lng,name_ta,place_type
Koilanūr,,Tiruvannamalai,,12.57157,78.92879,,village
Kolattūr,,Tiruvannamalai,,12.73410,79.14310,,village
Komattiyūr,,Tiruvannamalai,,12.60070,78.87928,,village
Konalur,,Tiruvannamalai,,12.16981,79.15428,கோணலூர்,village
Kondathur,,Tiruvannamalai,,12.74703,79.06976,,village
Konerikudisai,,Tiruvannamalai,,12.70281,78.99518,,village
Kongarampatti,,Tiruvannamalai,,12.74876,79.16418,,village
Koraimaduvu,,Tiruvannamalai,,12.68384,78.94701,,village
Kottakulam,,Tiruvannamalai,,12.27885,78.85635,கொட்டகுளம்,village
Kottavur,,Tiruvannamalai,,12.38011,78.76099,,village
Kovilandūr,,Tiruvannamalai,,12.66601,78.97749,,village
Kovilkollūr,,Tiruvannamalai,,12.50358,78.80347,,village
Kovilūr,,Tiruvannamalai,,12.66977,78.98968,,village
Krishnāpuram,,Tiruvannamalai,,12.76005,79.25149,,village
Kudisaikarai,,Tiruvannamalai,,12.68288,79.20898,,village
Kummulaūr,,Tiruvannamalai,,12.66048,78.98616,,village
Kundikantheruvu,,Tiruvannamalai,,12.60734,78.89838,,village
Kunjantāngal,,Tiruvannamalai,,12.70239,79.15900,,village
Kunnattūr,,Tiruvannamalai,,12.69104,79.22797,,village
Kuppam,,Tiruvannamalai,,12.72206,79.13841,,village
Kuppamkaniyūr,,Tiruvannamalai,,12.66566,78.99075,,village
Kuppanattam,,Tiruvannamalai,,12.38828,78.76724,குப்பநத்தம்,village
Kuppunāyakannattam,,Tiruvannamalai,,12.64235,79.27127,,village
Kurianūr,,Tiruvannamalai,,12.55674,78.88578,,village
Kuriyanūr,,Tiruvannamalai,,12.60262,78.89871,,village
Kurumantāngal,,Tiruvannamalai,,12.70009,79.21396,,village
Kutathūr,,Tiruvannamalai,,12.52733,78.85124,,village
Kuttanari,,Tiruvannamalai,,12.51296,78.86029,,village
Kuttāgarai,,Tiruvannamalai,,12.58979,78.97827,,village
Kālapākkam,,Tiruvannamalai,,12.71378,79.27026,,village
Kālasamudram,,Tiruvannamalai,,12.70242,79.12161,,village
Kāmakkūr,,Tiruvannamalai,,12.67539,79.23282,,village
Kānamalai,,Tiruvannamalai,,12.69259,79.05440,,village
Kānkarānandal,,Tiruvannamalai,,12.64777,79.16958,,village
Kāyampattu,,Tiruvannamalai,,12.29602,78.74558,,village
Kīlaiyūr,,Tiruvannamalai,,12.71122,79.31429,,village
Kīlkanavayūr,,Tiruvannamalai,,12.64480,79.00084,,village
Kīlkuppachiyūr,,Tiruvannamalai,,12.69037,79.00496,,village
Kīlnagar,,Tiruvannamalai,,12.69933,79.20495,,village
Ladapuram,,Tiruvannamalai,,12.72541,79.33142,,village
Lādapādi,,Tiruvannamalai,,12.65845,79.34901,,village
Machur,,Tiruvannamalai,,12.65943,78.98788,,village
Malaiyāmpattu,,Tiruvannamalai,,12.65024,79.25277,,village
Malamarathūr,,Tiruvannamalai,,12.57936,78.90505,,village
Malligaimaduvu,,Tiruvannamalai,,12.65855,79.02337,,village
Mamandur,,Tiruvannamalai,,12.73847,79.67434,,village
Mamarathūr,,Tiruvannamalai,,12.60543,78.90304,,village
Mandapārai,,Tiruvannamalai,,12.64465,78.94887,,village
Mangalam,,Tiruvannamalai,,12.32894,79.17772,மங்கலம்,village
Manjuthu,,Tiruvannamalai,,12.60611,78.96902,,village
Manthangal,,Tiruvannamalai,,12.38072,79.45936,மாந்தாங்கல்,hamlet
Markkanūr,,Tiruvannamalai,,12.60956,78.91175,,village
Maruderi,,Tiruvannamalai,,12.70978,79.29101,,village
Mattathāri,,Tiruvannamalai,,12.70766,79.34412,,village
Mattukarunūr,,Tiruvannamalai,,12.55197,78.90520,,village
Mayinandal,,Tiruvannamalai,,12.69665,79.32273,,village
Melchengam,,Tiruvannamalai,,12.27726,78.72498,,village
Melkanavayur,,Tiruvannamalai,,12.64000,79.00522,,village
Melkuppam,,Tiruvannamalai,,12.71890,79.13022,,village
Melkuppamchinnavūr,,Tiruvannamalai,,12.69871,79.00380,,village
Melmurukkamandai,,Tiruvannamalai,,12.64980,79.02925,,village
Melnagar,,Tiruvannamalai,,12.69672,79.19484,,village
Melnambiyapattu,,Tiruvannamalai,,12.68129,78.98183,,village
Melpadur,,Tiruvannamalai,,12.33725,79.00349,மேல்படூர்,village
Melpuligankuppam,,Tiruvannamalai,,12.64210,79.01904,,village
Melsanarkuppam,,Tiruvannamalai,,12.67304,79.00221,,hamlet
Melsilambadi,,Tiruvannamalai,,12.51153,78.84097,,village
