village,taluk,district,census_code,lat,lng,name_ta,place_type
Gangataharapuram,,Nagapattinam,,10.92523,79.68040,,hamlet
Gopurajapuram,,Nagapattinam,,10.84282,79.79229,,hamlet
Gothandarajapuram,,Nagapattinam,,10.87092,79.79106,,village
Gurunathapuram,,Nagapattinam,,10.92154,79.73848,,hamlet
Ilankadambanur,,Nagapattinam,,10.79057,79.80149,,hamlet
Iluppur,,Nagapattinam,,10.73754,79.73068,இலுப்பூர்,village
Iruchiyur,,Nagapattinam,,10.70746,79.74030,,hamlet
Irukkai,,Nagapattinam,,10.71976,79.75452,இருக்கை,village
Ivanallur,,Nagapattinam,,10.76849,79.82414,,village
JJ Nagar,,Nagapattinam,,10.67302,79.76863,,hamlet
Jeevanagar,,Nagapattinam,,10.72980,79.71468,,hamlet
Jeganathapuram,,Nagapattinam,,10.75989,79.83499,,hamlet
KEZHAPIDAKAI,,Nagapattinam,,10.62288,79.80845,,village
Kachirakottakam,,Nagapattinam,,10.66519,79.77113,,village
Kadalakudi,,Nagapattinam,,10.69299,79.71952,,hamlet
Kadamangudi,,Nagapattinam,,10.80403,79.74066,,hamlet
Kadambangudi,,Nagapattinam,,10.65544,79.71106,,hamlet
Kadambaravalkai,,Nagapattinam,,10.78502,79.77282,,village
Kadenthethi,,Nagapattinam,,10.57320,79.75410,,village
Kakkalani,,Nagapattinam,,10.74009,79.69858,,village
Kakkamangalam,,Nagapattinam,,10.86407,79.69833,,hamlet
Kalahasthinapuram,,Nagapattinam,,10.70871,79.74107,,hamlet
Kalasambadi,,Nagapattinam,,10.71052,79.79103,,hamlet
Kalathidalkarai,,Nagapattinam,,10.64043,79.76801,,hamlet
Kalathidalkarai Padugai,,Nagapattinam,,10.65192,79.76314,,hamlet
Kaliyappan,,Nagapattinam,,10.51976,79.85671,,village
Kallar,,Nagapattinam,,10.73777,79.84985,கல்லாறு,village
Kallar nagar,,Nagapattinam,,10.62273,79.84531,,village
Kallimedu,,Nagapattinam,,10.48707,79.82756,,hamlet
Kallulithiruvasal,,Nagapattinam,,10.87034,79.75565,,hamlet
Kalyanairuppu,,Nagapattinam,,10.81965,79.65713,,hamlet
