village,taluk,district,census_code,lat,lng,name_ta,place_type
Krishnapuram,,Tiruvarur,,10.76583,79.37790,,village
Kuchipalayam,,Tiruvarur,,10.84661,79.41888,,hamlet
Kudambanarkoil,,Tiruvarur,,10.73950,79.55738,,hamlet
Kudikadu,,Tiruvarur,,10.61029,79.44468,,village
Kudisethi,,Tiruvarur,,10.50096,79.67034,,village
Kudithangicheri,,Tiruvarur,,10.69712,79.49534,,hamlet
Kulakkarai,,Tiruvarur,,10.64740,79.57402,,hamlet
Kulakkudi,,Tiruvarur,,10.89564,79.61855,,village
Kulakudy,,Tiruvarur,,10.86003,79.41802,,hamlet
Kulamanickam,,Tiruvarur,,10.67330,79.57433,,village
Kulikarai,,Tiruvarur,,10.76683,79.58009,,village
Kumarapuram,,Tiruvarur,,10.49040,79.57928,,hamlet
Kummattithidal,,Tiruvarur,,10.45821,79.53723,,village
Kunnalur,,Tiruvarur,,10.46854,79.61711,,village
Kunniyur,,Tiruvarur,,10.69094,79.64518,,village
Kunnur,,Tiruvarur,,10.58630,79.62495,,village
Kuppam,,Tiruvarur,,10.90498,79.60229,,hamlet
Kuppasamuthiram,,Tiruvarur,,10.87843,79.42721,,village
Kuruchi,,Tiruvarur,,10.58062,79.49176,,village
Kuruchimoolai,,Tiruvarur,,10.53449,79.55006,,hamlet
Kurumbal,,Tiruvarur,,10.57916,79.64604,,village
Kurumberi,,Tiruvarur,,10.82677,79.72304,,village
Kurungulam,,Tiruvarur,,10.96314,79.69749,,village
Kuruvadi,,Tiruvarur,,10.79757,79.39557,,hamlet
Kuruvadi HC,,Tiruvarur,,10.66612,79.56297,,hamlet
Kuruvaimozhi,,Tiruvarur,,10.69091,79.44680,,village
Kuttanallur,,Tiruvarur,,10.71024,79.51768,கூத்தாநல்லூர்,town
Kuvalaikkal,,Tiruvarur,,10.84424,79.62934,,village
Lakshimi Narayanapuram,,Tiruvarur,,10.65453,79.59643,,village
Lakshmi Narayanapuram South,,Tiruvarur,,10.64811,79.59590,,village
Lanthiri,,Tiruvarur,,10.85256,79.31783,,hamlet
Lingathodi,,Tiruvarur,,10.71722,79.51112,,hamlet
Maangudy,,Tiruvarur,,10.51916,79.57690,,village
Madappuram,,Tiruvarur,,10.71373,79.47171,,village
Madapuram,,Tiruvarur,,10.64354,79.61408,,hamlet
Madhagaram,,Tiruvarur,,10.89211,79.27688,,village
Mahadevapatnam,,Tiruvarur,,10.60345,79.40408,,village
Maharajapuram,,Tiruvarur,,10.94412,79.64730,,village
Maharajapuram Pillai Street,,Tiruvarur,,10.54013,79.45431,,hamlet
Mahilancheri,,Tiruvarur,,10.85440,79.63410,,village
Maileripuram,,Tiruvarur,,10.64117,79.54335,,village
Maiyladi,,Tiruvarur,,10.86890,79.55603,,hamlet
Malanammankuruchy,,Tiruvarur,,10.43196,79.45514,,village
Malapuram,,Tiruvarur,,10.91699,79.28665,,hamlet
Malavacheri,,Tiruvarur,,10.84885,79.49571,,hamlet
Malavarayanallur,,Tiruvarur,,10.64783,79.52566,,village
Malaya Ganapathi,,Tiruvarur,,10.37686,79.47111,,village
Maligainatham,,Tiruvarur,,10.92874,79.68622,,hamlet
Manakathankottagam,,Tiruvarur,,10.52194,79.51572,,village
Manakkal,,Tiruvarur,,10.84945,79.30717,,village
Manakkarai,,Tiruvarur,,10.68963,79.59974,,village
Manakodu,,Tiruvarur,,10.91120,79.30496,,village
Manakundu,,Tiruvarur,,10.89796,79.28270,,hamlet
Manaladi,,Tiruvarur,,10.55947,79.58655,,hamlet
Manalagaram,,Tiruvarur,,10.87076,79.54421,,hamlet
Manali,,Tiruvarur,,10.57709,79.65369,,village
Manalkondanstreet,,Tiruvarur,,10.73287,79.50155,,hamlet
Manalmedu,,Tiruvarur,,10.77711,79.62012,,hamlet
Manalpadugai,,Tiruvarur,,10.49902,79.52935,,hamlet
Manalur,,Tiruvarur,,10.88925,79.29146,,hamlet
Mananallur,,Tiruvarur,,10.82018,79.43329,,hamlet
Manandakudi,,Tiruvarur,,10.94407,79.61901,,village
Manapattam,,Tiruvarur,,10.97816,79.71851,,village
Manapparavai,,Tiruvarur,,10.85978,79.46118,,village
Manavalanallur,,Tiruvarur,,10.93120,79.54975,,village
Manchavadi,,Tiruvarur,,10.64492,79.59545,,hamlet
Mandapam,,Tiruvarur,,10.74613,79.58715,,hamlet
Mandapathadi,,Tiruvarur,,10.98785,79.66903,,hamlet
Manddapathadi,,Tiruvarur,,10.63359,79.53073,,village
Mangalam,,Tiruvarur,,10.89693,79.29449,,village
Mangalanayagipuram,,Tiruvarur,,10.42765,79.60021,,village
Mangalapuram,,Tiruvarur,,10.71863,79.54444,,hamlet
Mangalur,,Tiruvarur,,10.41099,79.48102,,village
Mangudi,,Tiruvarur,,10.72548,79.63265,,village
Manickamangalam,,Tiruvarur,,10.80673,79.44242,,hamlet
Manickavasapuram,,Tiruvarur,,10.79163,79.66012,,hamlet
Manikandi,,Tiruvarur,,10.73546,79.59097,,hamlet
Maniyangudi,,Tiruvarur,,10.96668,79.57172,,village
Manjakkudi,,Tiruvarur,,10.82618,79.50132,,hamlet
Manjanvadi,,Tiruvarur,,10.67135,79.53520,,village
Mankandamoolai,,Tiruvarur,,10.90508,79.61928,,hamlet
Mankottainatham,,Tiruvarur,,10.54762,79.46680,,village
Manmadha koil st,,Tiruvarur,,10.60906,79.64175,,village
Mannangi,,Tiruvarur,,10.68910,79.58259,,hamlet
Mannargudi,,Tiruvarur,,10.66733,79.44438,மன்னார்குடி,town
Mannukku Mundan,,Tiruvarur,,10.50078,79.52374,,hamlet
Mappilaikuppam,,Tiruvarur,,10.86630,79.61247,,village
Marangudi,,Tiruvarur,,10.66416,79.62717,,village
Maratheru,,Tiruvarur,,10.49301,79.57138,,hamlet
Maravakkadu,,Tiruvarur,,10.62699,79.46681,,village
Maravathi,,Tiruvarur,,10.50156,79.49409,,hamlet
Maruthamanikam,,Tiruvarur,,10.84140,79.54039,,hamlet
Maruthapattinam,,Tiruvarur,,10.77093,79.64970,,village
Maruthavanam,,Tiruvarur,,10.53529,79.58251,,village
Maruthuvakkudi,,Tiruvarur,,10.94047,79.56012,,village
Maruthuvanchery,,Tiruvarur,,10.93251,79.61749,,village
Maruvathur,,Tiruvarur,,10.85441,79.35465,,village
Mathakoiltheru,,Tiruvarur,,10.98716,79.69149,,village
Mathanatheru,,Tiruvarur,,10.45993,79.60353,,village
Mathur,,Tiruvarur,,10.84225,79.43791,,village
Mavattagudi,,Tiruvarur,,10.66595,79.59666,,village
Mavoor,,Tiruvarur,,10.67939,79.64751,,hamlet
Mavurroad,,Tiruvarur,,10.69068,79.63091,,village
Mazhaiyur,,Tiruvarur,,10.79048,79.52660,,hamlet
Meelacheri,,Tiruvarur,,10.62938,79.54287,,village
Meelakarichangudi,,Tiruvarur,,10.73660,79.44509,,hamlet
Meelakorukkai,,Tiruvarur,,10.54264,79.69683,,village
Meelapallichandam,,Tiruvarur,,10.58840,79.55727,,hamlet
Meelathiruppalakudi,,Tiruvarur,,10.61471,79.41367,,village
Meelavalachery,,Tiruvarur,,10.74362,79.49649,,hamlet
Meenambanallur,,Tiruvarur,,10.54039,79.57779,,village
Meiphazhathottam,,Tiruvarur,,10.61263,79.45682,,village
Mela Amaravathi,,Tiruvarur,,10.84650,79.38890,,village
Mela Palakudi,,Tiruvarur,,10.75881,79.49818,,hamlet
Mela Palavai,,Tiruvarur,,10.44877,79.50253,,hamlet
Mela Pluthigudi,,Tiruvarur,,10.61836,79.58885,,hamlet
Mela Semmankudi,,Tiruvarur,,10.89108,79.27165,,village
Mela sithamalli,,Tiruvarur,,10.45813,79.50207,,village
MelaAthichamangalam,,Tiruvarur,,10.80989,79.50252,,hamlet
MelaMaruthur,,Tiruvarur,,10.62406,79.51206,,village
Melaammanur,,Tiruvarur,,10.63034,79.63896,,hamlet
Melaanakudi,,Tiruvarur,,10.73651,79.58161,,hamlet
Melaerukatur,,Tiruvarur,,10.74300,79.55503,,village
Melaiyur,,Tiruvarur,,10.83157,79.32537,,hamlet
Melakadu,,Tiruvarur,,10.40978,79.54871,,hamlet
Melakandamangalam,,Tiruvarur,,10.63301,79.51260,,hamlet
Melakarnavur,,Tiruvarur,,10.47325,79.50793,,hamlet
Melakkadamboor,,Tiruvarur,,10.76653,79.40027,,hamlet
Melakkadu Thenparai,,Tiruvarur,,10.53907,79.47991,,village
Melakkadu Therku Street,,Tiruvarur,,10.55906,79.50922,,hamlet
Melakothangudi,,Tiruvarur,,10.74290,79.61438,,hamlet
Melakottagam,,Tiruvarur,,10.69177,79.62942,,hamlet
Melalavanthacheri,,Tiruvarur,,10.73065,79.46217,,hamlet
Melamangudi,,Tiruvarur,,10.95583,79.67900,,hamlet
Melamanlai,,Tiruvarur,,10.71969,79.58629,,hamlet
Melamaravakadu,,Tiruvarur,,10.63191,79.45625,,village
Melamarudur,,Tiruvarur,,10.46349,79.68359,மேலமருதூர்,village
Melanagai,,Tiruvarur,,10.64551,79.42014,,village
Melananacheri,,Tiruvarur,,10.83588,79.52068,,village
Melanananallur,,Tiruvarur,,10.68853,79.48073,,hamlet
Melanarikudi,,Tiruvarur,,10.59457,79.60030,,hamlet
Melanatham,,Tiruvarur,,10.53691,79.43535,,village
Melanemmeli,,Tiruvarur,,10.62413,79.38852,,village
Melapalaiyur,,Tiruvarur,,10.69794,79.64571,,hamlet
Melaperumazhai,,Tiruvarur,,10.44300,79.58962,,village
Melapoigainallur,,Tiruvarur,,10.67459,79.61552,,hamlet
Melapoovanor,,Tiruvarur,,10.74931,79.39911,,village
Melaputhur,,Tiruvarur,,10.58100,79.51783,,hamlet
Melaramansethi,,Tiruvarur,,10.89695,79.53356,,hamlet
Melaramapuram,,Tiruvarur,,10.67687,79.48152,,hamlet
Melardhanallur,,Tiruvarur,,10.74464,79.54134,,hamlet
Melasalai,,Tiruvarur,,10.54876,79.54562,,hamlet
Melasemmangudy,,Tiruvarur,,10.86649,79.31130,,hamlet
Melasethuramanatham,,Tiruvarur,,10.81074,79.43107,,hamlet
Melathalikkottai,,Tiruvarur,,10.58384,79.37479,,hamlet
Melathandam,,Tiruvarur,,10.95215,79.56899,,village
Melathengudi,,Tiruvarur,,10.91981,79.62811,,hamlet
Melathirumathikunnam,,Tiruvarur,,10.76832,79.54709,,village
Melathondiyakadu,,Tiruvarur,,10.38902,79.58314,,hamlet
Melathulsendrapuram,,Tiruvarur,,10.59772,79.44088,,village
Melauthiragangai,,Tiruvarur,,10.92525,79.64600,,village
Melauthirankudy,,Tiruvarur,,10.82056,79.48351,,hamlet
Melavadakku theru,,Tiruvarur,,10.53377,79.47909,,village
Melavadiyakadu,,Tiruvarur,,10.41863,79.58195,,village
Melavasal,,Tiruvarur,,10.86892,79.64020,,hamlet
Melaveli,,Tiruvarur,,10.92001,79.56923,,hamlet
Melavidayal,,Tiruvarur,,10.87725,79.41661,,village
Melpathy,,Tiruvarur,,10.59649,79.55989,,hamlet
Melpettai,,Tiruvarur,,10.77787,79.66700,,village
Melur,,Tiruvarur,,10.80587,79.69464,,hamlet
Menangudy,,Tiruvarur,,10.94792,79.70420,,village
Mepalam,,Tiruvarur,,10.76049,79.60022,,village
Meppadi,,Tiruvarur,,10.78026,79.59782,,hamlet
Merkannamangalam,,Tiruvarur,,10.87222,79.55936,,hamlet
Mettankulam,,Tiruvarur,,10.47542,79.53666,,hamlet
Mettukottagam,,Tiruvarur,,10.48105,79.55532,,hamlet
Mettunatham,,Tiruvarur,,10.72774,79.38762,,hamlet
Mettupalayam,,Tiruvarur,,10.57074,79.60584,,village
Milgukkulam,,Tiruvarur,,10.73046,79.50960,,hamlet
Milladi Street,,Tiruvarur,,10.52949,79.48181,,village
Moolagottagam,,Tiruvarur,,10.55220,79.55913,,hamlet
Moolakkal,,Tiruvarur,,10.84208,79.38475,,hamlet
Moolalvancheri,,Tiruvarur,,10.90955,79.30116,,village
Moolamangalam,,Tiruvarur,,10.86409,79.62065,,village
Moolangudi,,Tiruvarur,,10.83469,79.60198,,village
Moongilkudi,,Tiruvarur,,10.83806,79.62505,,village
Moovanallur,,Tiruvarur,,10.68899,79.41856,,village
Moovarkottai,,Tiruvarur,,10.72710,79.31308,,village
Mosakulam,,Tiruvarur,,10.73995,79.64109,,village
Mottaiyanthidal,,Tiruvarur,,10.65554,79.49788,,hamlet
Mottathur,,Tiruvarur,,10.92946,79.65734,,village
Mudalkkattalai,,Tiruvarur,,10.95654,79.55450,,hamlet
Mudikondan,,Tiruvarur,,10.90168,79.64317,,village
Mugandanoor,,Tiruvarur,,10.80153,79.53972,,village
Mukkalkarai,,Tiruvarur,,10.54625,79.50240,,village
Mukkulamsathanoor,,Tiruvarur,,10.60018,79.38049,,village
Mukundhanur,,Tiruvarur,,10.99247,79.73899,,hamlet
Mullaivasal,,Tiruvarur,,10.75157,79.43240,,village
Mullipallam,,Tiruvarur,,10.74414,79.50207,,hamlet
Munankadu,,Tiruvarur,,10.38131,79.62979,,village
Muniyur,,Tiruvarur,,10.83699,79.30788,,village
Munnalikattallai,,Tiruvarur,,10.68800,79.43846,,village
Munnavalkkottai,,Tiruvarur,,10.75730,79.37031,,village
Munniyur,,Tiruvarur,,10.62642,79.61094,,hamlet
Murugampalayam,,Tiruvarur,,10.56500,79.59622,,hamlet
Musiriyam,,Tiruvarur,,10.75252,79.51884,,village
Muthalsethi,,Tiruvarur,,10.65204,79.47451,,hamlet
Muthukkudi,,Tiruvarur,,10.82494,79.49040,,hamlet
Muthupet,,Tiruvarur,,10.39569,79.49447,முத்துப்பேட்டை,town
Nachikulam,,Tiruvarur,,10.44195,79.55244,,village
Nadagudi,,Tiruvarur,,10.84310,79.57753,,hamlet
Nadakudy,,Tiruvarur,,10.98280,79.67512,,hamlet
Nadappur,,Tiruvarur,,10.80849,79.66425,,hamlet
Nadugattangudi,,Tiruvarur,,10.80454,79.70017,,hamlet
Nadukanthangudi,,Tiruvarur,,10.96008,79.71485,,village
Nadunatham,,Tiruvarur,,10.98946,79.64106,,village
Nadupadugai,,Tiruvarur,,10.92483,79.32332,,hamlet
Naduppadugai,,Tiruvarur,,10.77495,79.41528,,hamlet
Naduvachery,,Tiruvarur,,10.84388,79.63948,,hamlet
Naduvakalapal,,Tiruvarur,,10.55109,79.52015,,village
Naduvapidagai,,Tiruvarur,,10.72584,79.62284,,village
Nagakudi,,Tiruvarur,,10.81699,79.62565,,hamlet
Nagaludaiyaneruppu,,Tiruvarur,,10.48874,79.66886,,village
Nagalur,,Tiruvarur,,10.87669,79.27375,,village
Nagamangalam,,Tiruvarur,,10.89376,79.28740,,village
Nagambadi,,Tiruvarur,,10.97682,79.56385,,village
Nagangudi,,Tiruvarur,,10.69568,79.55866,,village
Nagankudy,,Tiruvarur,,10.76358,79.54959,,hamlet
Nagar,,Tiruvarur,,10.78732,79.37553,,village
Nagarajankottagam,,Tiruvarur,,10.71186,79.59151,,village
Nagarajapuram,,Tiruvarur,,10.67225,79.46288,,hamlet
Nagareshwaram,,Tiruvarur,,10.80236,79.58360,,hamlet
Nalamsethi,,Tiruvarur,,10.64863,79.48065,,village
Nalanallur,,Tiruvarur,,10.56999,79.60989,,village
Nalankattalai,,Tiruvarur,,10.94035,79.56557,,village
Nalil onru,,Tiruvarur,,10.76084,79.50681,,village
Nallambur,,Tiruvarur,,10.86245,79.42298,,hamlet
Nallanayagipuram,,Tiruvarur,,10.53419,79.57254,,hamlet
Nallavalampethi,,Tiruvarur,,10.74549,79.50192,,hamlet
Nallichery,,Tiruvarur,,10.94516,79.58009,,village
Nallikottai,,Tiruvarur,,10.60146,79.35942,,village
Nallur,,Tiruvarur,,10.56257,79.52383,,hamlet
Namasivayapuram,,Tiruvarur,,10.65926,79.64283,,village
Nanasahibthotam,,Tiruvarur,,10.59591,79.40281,,village
Nandhimangudi,,Tiruvarur,,10.63095,79.60738,,hamlet
Nangali,,Tiruvarur,,10.58836,79.62138,,hamlet
Nankari,,Tiruvarur,,10.76933,79.59978,,hamlet
Nannilam,,Tiruvarur,,10.88093,79.61347,நன்னிலம்,town
Nannimangalam,,Tiruvarur,,10.70002,79.56089,,hamlet
Naranamangalam,,Tiruvarur,,10.73114,79.63177,,hamlet
Narasingacheri,,Tiruvarur,,10.66135,79.42213,,hamlet
Narasingamangalam,,Tiruvarur,,10.84688,79.43492,,village
Narayanapuram,,Tiruvarur,,10.58776,79.63554,,hamlet
Narchingampettai,,Tiruvarur,,10.84514,79.50578,,village
Narikudi,,Tiruvarur,,10.91119,79.61434,,hamlet
Narikudy,,Tiruvarur,,10.80483,79.41320,,hamlet
Narthangudy,,Tiruvarur,,10.80072,79.40450,,village
Naruvellikallappal,,Tiruvarur,,10.53143,79.55060,,village
Natham,,Tiruvarur,,10.88052,79.36124,,hamlet
Natham Kovilpathu,,Tiruvarur,,10.51497,79.52899,,village
Nattham,,Tiruvarur,,10.69374,79.60417,,village
Nattikulam,,Tiruvarur,,10.63173,79.50237,,village
Nattuvakudi,,Tiruvarur,,10.79139,79.54514,,hamlet
Navalpoondi,,Tiruvarur,,10.72089,79.39978,,village
Nebbukovil,,Tiruvarur,,10.86272,79.33621,,village
Nedumbalam,,Tiruvarur,,10.51422,79.63103,நெடும்பாலம்,village
Neduncheri,,Tiruvarur,,10.93685,79.70073,,village
Nedungarai,,Tiruvarur,,10.70457,79.59880,,hamlet
Nedungudi,,Tiruvarur,,10.76309,79.68472,,hamlet
Nedunkulam,,Tiruvarur,,10.98062,79.70822,,village
Nedunthidal,,Tiruvarur,,10.53181,79.64701,,village
Neduvakkottai,,Tiruvarur,,10.65784,79.42602,,village
Neduvasal,,Tiruvarur,,10.90041,79.33332,,village
Needamangalam,,Tiruvarur,,10.77169,79.41447,நீடாமங்கலம்,town
Neelakudi,,Tiruvarur,,10.81785,79.61182,,village
Neelanur,,Tiruvarur,,10.76422,79.53239,,hamlet
Neermully,,Tiruvarur,,10.83785,79.64675,,hamlet
Neikaranthoppu,,Tiruvarur,,10.52312,79.64997,,hamlet
Neikkunnam,,Tiruvarur,,10.91750,79.49632,,village
Neikuppai,,Tiruvarur,,10.82680,79.51616,,village
Nembur,,Tiruvarur,,10.69669,79.55095,,hamlet
Nemmeli,,Tiruvarur,,10.73407,79.67985,,hamlet
Nemmelikudy,,Tiruvarur,,10.81242,79.36893,,village
Neruchinagudi,,Tiruvarur,,10.63524,79.56242,,hamlet
Ninmangalam,,Tiruvarur,,10.74416,79.45644,,hamlet
Nirmalacheri,,Tiruvarur,,10.71927,79.57307,,hamlet
Nirmangalam,,Tiruvarur,,10.72624,79.54098,,hamlet
Nochiyur,,Tiruvarur,,10.44825,79.51457,,village
Noiyampettai,,Tiruvarur,,10.96937,79.61373,,hamlet
North AD Street,,Tiruvarur,,10.58992,79.50517,,hamlet
Notchigudi,,Tiruvarur,,10.73485,79.57927,,hamlet
Ocheri,,Tiruvarur,,10.78258,79.58547,,village
Odacheri,,Tiruvarur,,10.78704,79.69841,,village
Odathurai,,Tiruvarur,,10.76330,79.45632,,hamlet
Ohaiperiyur,,Tiruvarur,,10.71402,79.57186,,village
Olayamangalam,,Tiruvarur,,10.85543,79.42888,,hamlet
Olimathi,,Tiruvarur,,10.76927,79.45270,,village
Omakkulam,,Tiruvarur,,10.83911,79.61912,,hamlet
Omankadu,,Tiruvarur,,10.40522,79.53768,,hamlet
Ooranoor,,Tiruvarur,,10.82051,79.32108,,hamlet
Ootiyani,,Tiruvarur,,10.69967,79.60677,,hamlet
Orathur,,Tiruvarur,,10.77287,79.40618,,village
Orukalpadagam,,Tiruvarur,,10.87142,79.31322,,hamlet
Othaitheru,,Tiruvarur,,10.48667,79.63575,,hamlet
Othaiveedu,,Tiruvarur,,10.52506,79.43983,,hamlet
Othiyathur,,Tiruvarur,,10.52009,79.57965,,hamlet
Ottakudi,,Tiruvarur,,10.75996,79.46279,,hamlet
Ottankadu,,Tiruvarur,,10.48975,79.54580,,hamlet
Ovaligudi,,Tiruvarur,,10.69935,79.65603,,village
Ovalkkudi,,Tiruvarur,,10.62613,79.35506,,village
Ovarkudi,,Tiruvarur,,10.51174,79.61359,,village
Ovarur,,Tiruvarur,,10.49353,79.59766,,village
Overcheri,,Tiruvarur,,10.62617,79.54815,,village
Overchery,,Tiruvarur,,10.67413,79.54527,,village
Padagacheri,,Tiruvarur,,10.85850,79.38201,,village
Padapakudy,,Tiruvarur,,10.87545,79.32523,,hamlet
Padugai,,Tiruvarur,,10.81366,79.63239,,hamlet
Padugai theru,,Tiruvarur,,10.92278,79.58449,,hamlet
Padugaistreet,,Tiruvarur,,10.63466,79.60577,,hamlet
Pagasalai,,Tiruvarur,,10.96449,79.57833,,hamlet
Painganadu,,Tiruvarur,,10.58926,79.45469,,village
Paingattur,,Tiruvarur,,10.58382,79.50790,,village
Paithanchery,,Tiruvarur,,10.77796,79.43378,,hamlet
Pakkam,,Tiruvarur,,10.86196,79.56379,,hamlet
Palaiyanur,,Tiruvarur,,10.69724,79.54295,,village
Palaiyar,,Tiruvarur,,10.98379,79.71968,,village
Palaiyur,,Tiruvarur,,10.52715,79.49789,,village
Palakkurichy,,Tiruvarur,,10.69800,79.62009,,village
Palakudi,,Tiruvarur,,10.75602,79.50128,,village
Palakurichi,,Tiruvarur,,10.66776,79.57532,,village
Palampettai,,Tiruvarur,,10.59163,79.45860,,hamlet
Palancherimedu,,Tiruvarur,,10.73924,79.31478,,hamlet
Palangudi,,Tiruvarur,,10.71830,79.63836,,hamlet
Palankalathoor,,Tiruvarur,,10.76238,79.45344,,village
Palavanagudy,,Tiruvarur,,10.76894,79.66141,,village
Palavoi,,Tiruvarur,,10.81147,79.58507,,hamlet
Palavoikkal,,Tiruvarur,,10.61259,79.55338,,hamlet
Palayanatham,,Tiruvarur,,10.58317,79.61609,,hamlet
Palayavalam,,Tiruvarur,,10.79389,79.67990,,village
Paliyapuram,,Tiruvarur,,10.76661,79.68887,பாலியாபுரம்,village
Pallavanatham,,Tiruvarur,,10.92382,79.59217,,hamlet
Pallavarayankattalai,,Tiruvarur,,10.62981,79.58898,,hamlet
Pallithidal,,Tiruvarur,,10.65983,79.60933,,hamlet
Pallivaramangalam,,Tiruvarur,,10.78997,79.66882,,hamlet
Pallivarthi,,Tiruvarur,,10.66126,79.54687,,village
Pallivarthi Keelatheru,,Tiruvarur,,10.66075,79.55240,,hamlet
Pallivarthi Melatheru,,Tiruvarur,,10.65817,79.54782,,hamlet
Palpannaichery,,Tiruvarur,,10.85679,79.58307,,hamlet
Pamani,,Tiruvarur,,10.52885,79.66780,,village
Pamani south AD Colony,,Tiruvarur,,10.53137,79.65789,,village
Pamani therkku,,Tiruvarur,,10.52522,79.66280,,hamlet
Pambookani,,Tiruvarur,,10.49738,79.50128,,village
Pambubugundanallur,,Tiruvarur,,10.62723,79.65240,,hamlet
Pammal,,Tiruvarur,,10.91730,79.53565,,hamlet
Pampakkai,,Tiruvarur,,10.78141,79.56703,,village
Panaiyur,,Tiruvarur,,10.60957,79.53795,,village
Panakkarai,,Tiruvarur,,10.66315,79.63334,,hamlet
Panangudi,,Tiruvarur,,10.73040,79.53627,,hamlet
Panangudy,,Tiruvarur,,10.85755,79.63321,,village
Pananthidal,,Tiruvarur,,10.86909,79.28991,,hamlet
Panayur,,Tiruvarur,,10.60216,79.56316,,village
Pandaraodai,,Tiruvarur,,10.72309,79.68631,,hamlet
Pandaravadai,,Tiruvarur,,10.53976,79.61255,,hamlet
Pandaravadaithirumalam,,Tiruvarur,,10.91953,79.67711,,village
Pandhithacholanallur,,Tiruvarur,,10.86911,79.41651,,hamlet
Pandi,,Tiruvarur,,10.48828,79.62329,,hamlet
Pandikottagam,,Tiruvarur,,10.48688,79.61227,,village
Pandugudi,,Tiruvarur,,10.69498,79.52727,,village
Pannainallur,,Tiruvarur,,10.99801,79.70162,,village
Pannaipathu,,Tiruvarur,,10.47061,79.63387,,hamlet
Panniyur,,Tiruvarur,,10.56339,79.55081,,hamlet
Pappakudy,,Tiruvarur,,10.80034,79.41149,,hamlet
Parappagaram,,Tiruvarur,,10.57246,79.66754,,village
Parasapuram,,Tiruvarur,,10.51826,79.48771,,village
Paravakarai,,Tiruvarur,,10.95244,79.53918,,village
Paravakkottai,,Tiruvarur,,10.56624,79.42424,,village
Paruthicheri,,Tiruvarur,,10.56886,79.64902,,hamlet
Paruthikottai,,Tiruvarur,,10.70380,79.39377,,village
Paruthiyur,,Tiruvarur,,10.85874,79.56313,,village
Patchaikulam,,Tiruvarur,,10.74335,79.46601,,hamlet
Pathalai,,Tiruvarur,,10.85854,79.55411,,hamlet
Pathiniyapuram,,Tiruvarur,,10.84940,79.60021,,village
Pathiripuram,,Tiruvarur,,10.88437,79.38650,,village
Pathur,,Tiruvarur,,10.78162,79.48428,,village
Pathurmelkarai,,Tiruvarur,,10.78112,79.47981,,village
Pattamadiyan,,Tiruvarur,,10.54926,79.57288,,hamlet
Pattaveli,,Tiruvarur,,10.43759,79.48999,,hamlet
Pattimar,,Tiruvarur,,10.49243,79.53055,,hamlet
Pattudaiyanirruppu,,Tiruvarur,,10.80190,79.54460,,hamlet
Pavattagudy,,Tiruvarur,,10.98334,79.68076,,hamlet
Pavithramanikkam,,Tiruvarur,,10.78228,79.61705,,village
Payari,,Tiruvarur,,10.86611,79.35714,,hamlet
Peraiyur,,Tiruvarur,,10.63949,79.37789,,village
Perambur,,Tiruvarur,,10.74678,79.43444,,village
Periakothur,,Tiruvarur,,10.68060,79.58589,,hamlet
Periya Street,,Tiruvarur,,10.63429,79.59600,,hamlet
Periyakorukkai,,Tiruvarur,,10.52948,79.70485,,village
Periyakottai,,Tiruvarur,,10.76281,79.36323,,village
Periyakudi,,Tiruvarur,,10.65008,79.56158,,hamlet
Periyakuruvadi,,Tiruvarur,,10.66763,79.56263,,hamlet
Periyarcolony,,Tiruvarur,,10.87249,79.39732,,village
Periyarpuram,,Tiruvarur,,10.67325,79.37879,,village
Periyathoppu,,Tiruvarur,,10.80056,79.54843,,hamlet
Perugavalandan,,Tiruvarur,,10.48400,79.49368,,town
Perumadukkur,,Tiruvarur,,10.68376,79.62495,,hamlet
Perumakkanallur,,Tiruvarur,,10.83178,79.32118,,hamlet
Perumalagaram,,Tiruvarur,,10.76525,79.49745,,village
Perumalkovil Natham,,Tiruvarur,,10.54646,79.44169,,village
Perumangalam,,Tiruvarur,,10.85685,79.50464,,hamlet
Perumbugalur,,Tiruvarur,,10.80414,79.62109,,village
Perumpadugai,,Tiruvarur,,10.86759,79.57236,,hamlet
Perungudi,,Tiruvarur,,10.75229,79.61079,,hamlet
Perungudy,,Tiruvarur,,10.83251,79.37677,,village
Perunthrakkudi,,Tiruvarur,,10.76721,79.58391,,village
Peruvidaimarudur,,Tiruvarur,,10.50591,79.51799,,village
Pethavilankottagm,,Tiruvarur,,10.43026,79.47399,,village
Pettai,,Tiruvarur,,10.84322,79.35312,,hamlet
Pettaipaalur,,Tiruvarur,,10.94636,79.72174,,hamlet
Pidaran Street,,Tiruvarur,,10.60603,79.54466,,hamlet
Pillur,,Tiruvarur,,10.99232,79.63945,,village
Pinchiyur,,Tiruvarur,,10.60695,79.61430,,hamlet
Pinnathur,,Tiruvarur,,10.46722,79.57188,,village
Pinnavasal,,Tiruvarur,,10.67568,79.65014,,village
Podakkudi,,Tiruvarur,,10.73774,79.50643,பொதக்குடி,town
Polagudy,,Tiruvarur,,10.97423,79.63334,,village
Pommanatham,,Tiruvarur,,10.81187,79.63894,,hamlet
Ponnur,,Tiruvarur,,10.82735,79.46882,,hamlet
Poonairuppu,,Tiruvarur,,10.82533,79.41667,,hamlet
Poondi,,Tiruvarur,,10.86698,79.29101,,hamlet
Poongavur,,Tiruvarur,,10.95490,79.69531,,village
