village,taluk,district,census_code,lat,lng,name_ta,place_type
Uthamapalayam,,Theni,,9.80664,77.33327,உத்தமபாளையம்,town
Uttukadu,,Theni,,10.10523,77.46328,,hamlet
Vadaputhupatti,,Theni,,10.04217,77.51003,வடபுதுப்பட்டி,village
Vadugapatti,,Theni,,10.10516,77.57107,வடுகப்பட்டி,village
Vaigai Puthur,,Theni,,10.05672,77.59973,வைகை புதூர்,village
Vaikkalparai,,Theni,,9.76762,77.56256,வாய்க்கால்பாறை,village
Valipparai,,Theni,,9.67015,77.47841,வழிப்பறை,village
Vannathiparai,,Theni,,9.62532,77.26896,,hamlet
Varusanadu,,Theni,,9.72640,77.51615,வருசநாடு,village
Vasanta Estate,,Theni,,9.54692,77.40413,,hamlet
Vayalpatti,,Theni,,9.97361,77.46555,வயல்பட்டி,village
Veerapandi,,Theni,,9.96391,77.43510,வீரபாண்டி,village
Vellimalai Estate,,Theni,,9.52927,77.38675,,hamlet
Venkatachalapuram,,Theni,,9.91838,77.47307,வெங்கடாசலபுரம்,village
Veppampatti,,Theni,,9.87229,77.43976,வேப்பம்பட்டி,village
Viswaspuram,,Theni,,9.97552,77.38001,விசுவாசபுரம்,village
