village,taluk,district,census_code,lat,lng,name_ta,place_type
Sirumathur,,Kancheepuram,,12.89606,80.01582,,village
Siruppanaiyūr,,Kancheepuram,,12.65573,79.91751,,village
Siruvanjur,,Kancheepuram,,12.83381,80.00033,சிறுவாஞ்சூர்,village
Sitapuram,,Kancheepuram,,12.67260,79.88906,,village
Sittanakkāvūr,,Kancheepuram,,12.69588,79.89844,,village
Sittananjori,,Kancheepuram,,12.74561,79.90442,,village
Sittālapākkam,,Kancheepuram,,12.73266,79.83593,,village
Sogandi,,Kancheepuram,,12.94260,79.86844,,village
Somangalam,,Kancheepuram,,12.94829,80.03415,,village
Sriperumbudur,,Kancheepuram,,12.96661,79.94581,ஸ்ரீபெரும்புதூர்,town
Sunguvarchatram,,Kancheepuram,,12.92556,79.87905,சுங்குவார்சத்திரம்,village
Sālavākkam,,Kancheepuram,,12.67005,79.89127,சாலவாக்கம்,village
Sāttananjeri,,Kancheepuram,,12.74174,79.91914,,village
Sītāpuram,,Kancheepuram,,12.73958,79.89223,,village
Tandarai,,Kancheepuram,,12.70078,79.90670,,village
Teradikuppam,,Kancheepuram,,12.69749,79.88245,,village
Thandalam,,Kancheepuram,,13.01698,80.00536,தண்டலம்,village
Theresapuram,,Kancheepuram,,12.91686,79.93753,,village
Tirumakkūdal,,Kancheepuram,,12.75785,79.86061,,village
Tiruvānakoil,,Kancheepuram,,12.71177,79.91902,,village
Uttiramerur,,Kancheepuram,,12.61705,79.75985,உத்திரமேரூர்,village
Vadamangalam,,Kancheepuram,,12.95763,79.91004,,village
Vadamelpakkam,,Kancheepuram,,12.81764,80.00833,வடமேல்பாக்கம்,village
Valarpuram,,Kancheepuram,,13.02150,79.97408,,village
Vayalakkāvūr,,Kancheepuram,,12.73605,79.82203,,village
Vellattodu,,Kancheepuram,,12.64167,79.82853,,village
Vendivākkam,,Kancheepuram,,12.68041,79.81891,,village
Vichchūr,,Kancheepuram,,12.70825,79.92238,,village
Vinnamangalam,,Kancheepuram,,12.64749,79.84004,,village
Vizhuthavādi,,Kancheepuram,,12.71147,79.84331,,village
Vādāvūr,,Kancheepuram,,12.66301,79.80823,,village
Wallajahbad,,Kancheepuram,,12.79160,79.81801,வாலாஜாபாத்,town
Ālanjeri,,Kancheepuram,,12.64781,79.82525,,village
Ālappākkam,,Kancheepuram,,12.67183,79.90698,,village
Ānambākkam,,Kancheepuram,,12.70229,79.84586,,village
