village,taluk,district,census_code,lat,lng,name_ta,place_type
Poyyāvayal,,Sivagangai,,10.10341,78.95566,,village
Pudhuvayal,,Sivagangai,,10.10238,78.84402,புதுவயல்,village
Pudur,,Sivagangai,,9.64562,78.62581,புதூர்,village
Pulikkanmoi,,Sivagangai,,9.81737,78.62351,புலிக்கண்மாய்,hamlet
Puliyal,,Sivagangai,,9.84720,78.86452,,village
Purandi,,Sivagangai,,10.00207,78.64996,புரண்டி,hamlet
Pālākkurichchi,,Sivagangai,,10.06389,78.93472,,village
Pānankādu,,Sivagangai,,10.05797,78.93191,,village
Pāppākudi,,Sivagangai,,10.01825,78.90633,,village
Pūdukudi,,Sivagangai,,10.01109,78.92810,,village
SV Mangalam,,Sivagangai,,10.17436,78.47270,எஸ்வி மங்கலம்,village
Sanānvayal,,Sivagangai,,10.00061,78.96144,,village
Sathani,,Sivagangai,,9.66361,78.66645,,village
Sathapuli,,Sivagangai,,9.86002,78.59502,சாத்தப்புளி,hamlet
Sellappanendal,,Sivagangai,,10.00957,78.90046,,village
Sembanur,,Sivagangai,,9.99797,78.63093,செம்பனூர்,village
Sengāttānkudi,,Sivagangai,,10.03182,78.91866,,village
Settivayal,,Sivagangai,,10.09595,78.96885,,village
Sevalkanmoi,,Sivagangai,,9.82501,78.64498,செவல்கண்மாய்,hamlet
Sevvur,,Sivagangai,,10.25960,78.59810,,village
Singamangaiar,,Sivagangai,,9.67119,78.45014,,village
Singampunari,,Sivagangai,,10.18341,78.42161,சிங்கம்புணரி,town
Sipcot,,Sivagangai,,9.71586,78.46491,,village
Siravayal,,Sivagangai,,10.10746,78.66104,சிராவயல்,village
Siravayal Pudur,,Sivagangai,,10.10041,78.66542,சிராவயல் புதூர்,village
Sirugudalpatti,,Sivagangai,,10.14728,78.64325,,village
Sirukkanāvayal,,Sivagangai,,10.02925,78.88321,,village
Sittivayal,,Sivagangai,,10.04885,78.86559,,village
Sivaganga,,Sivagangai,,9.84869,78.48705,சிவகங்கை,town
Solangādu,,Sivagangai,,10.08516,78.94597,,village
Soorakudi,,Sivagangai,,10.14484,78.75892,சூரக்குடி,village
Sothukudi,,Sivagangai,,9.65751,78.65139,,village
Sottathatty,,Sivagangai,,9.86126,78.16676,,village
Susaiyapparpatnam,,Sivagangai,,9.84390,78.65404,,village
Sānāngādu,,Sivagangai,,10.05410,78.93723,,hamlet
Tachchakudi,,Sivagangai,,10.00707,78.88243,,village
Thalakkavur,,Sivagangai,,10.06076,78.71302,தலக்காவூர்,village
Thattatti Pudhur,,Sivagangai,,10.09149,78.68184,தட்டட்டி புதூர்,village
Thayamangalam,,Sivagangai,,9.68353,78.60406,தாயமங்கலம்,village
Thenkarai,,Sivagangai,,10.10194,78.64389,தென்கரை,village
Thirukoshtiyur,,Sivagangai,,10.06010,78.55982,திருக்கோஷ்டியூர்,village
Thiruppachethi,,Sivagangai,,9.77677,78.34269,திருப்பாச்சேத்தி,village
Thulavur,,Sivagangai,,10.10186,78.68517,துழாவூர்,village
Tiruppanvayal,,Sivagangai,,10.04904,78.92161,,hamlet
Tiruppattur,,Sivagangai,,10.10959,78.60144,திருப்பத்தூர்,town
Tiruppuvanam,,Sivagangai,,9.82785,78.25547,திருப்புவனம்,town
Tiruttangūr,,Sivagangai,,10.02483,78.90524,,village
Umayāndavayal,,Sivagangai,,10.02149,78.91563,,village
Uravayal,,Sivagangai,,10.04244,78.86199,,village
Usilampatti,,Sivagangai,,10.01336,78.47714,உசிலம்பட்டி,hamlet
Usilangudi,,Sivagangai,,10.09830,78.95847,,village
Uyikondan Siruvayal,,Sivagangai,,10.11227,78.73029,உய்கொண்டான் சிறுவயல்,village
V.Pudukkulam,,Sivagangai,,9.78720,78.39406,வ.புதுக்குளம்,village
Vaikkam Periyar Nagar,,Sivagangai,,9.85406,78.13577,வைக்கம் பேரியார் நகர்,village
Vairavanpatti,,Sivagangai,,10.12413,78.65854,வைரவன்பட்டி,village
Valaiyanvayal,,Sivagangai,,10.07895,78.93326,,village
Valayampatti,,Sivagangai,,9.82210,78.63597,வளையம்பட்டி,hamlet
Vediyankudi,,Sivagangai,,10.04638,78.88134,,village
Velaneri,,Sivagangai,,9.60905,78.41634,,village
Velangudi,,Sivagangai,,10.11988,78.79113,வேலங்குடி,village
Vembattur,,Sivagangai,,9.80158,78.38488,,village
Vettivayal,,Sivagangai,,10.05794,78.92196,,village
Vittaneri,,Sivagangai,,9.83809,78.59199,விட்டனேரி,village
Āmbakkudi,,Sivagangai,,10.06284,78.89510,,village
Āndakkudi,,Sivagangai,,10.03869,78.89763,,village
Āvanam,,Sivagangai,,10.05274,78.90548,,village
