village,taluk,district,census_code,lat,lng,name_ta,place_type
Somanur,,Coimbatore,,11.08963,77.18478,சோமனூர்,town
Soolakkal,,Coimbatore,,10.75001,76.99549,சூலக்கல்,village
Stanmore Estate,,Coimbatore,,10.33424,76.94875,,hamlet
Sultanpettai,,Coimbatore,,10.87706,77.19842,சுல்தான்பேட்டை,village
Sulur,,Coimbatore,,11.02689,77.12586,சூலூர்,town
Thanikandi,,Coimbatore,,10.98549,76.73235,,hamlet
Thavalam,,Coimbatore,,10.71460,76.88369,தாவளம்,village
Theethampalayam,,Coimbatore,,11.12807,77.10092,தீத்தாம்பாளையம்,village
Thekkampatti,,Coimbatore,,11.25639,76.88682,தேக்கம்பட்டி,village
Thenponmudi,,Coimbatore,,11.28506,77.01425,தென்பொன்முடி,village
Thensangampalayam,,Coimbatore,,10.56151,76.96239,தென்சங்கம்பாளையம்,village
Therampalayam,,Coimbatore,,11.27250,76.99798,தேரம்பாளையம்,village
Thimmankuthu,,Coimbatore,,10.66738,76.89988,திம்மன்குத்து,village
Thimmanur,,Coimbatore,,11.33249,77.06731,,village
Thippampatti,,Coimbatore,,10.64976,77.07603,திப்பம்பட்டி,village
Thirumalayampalayam,,Coimbatore,,10.87948,76.92968,திருமலையம்பாளையம்,village
Tholampalayam,,Coimbatore,,11.17926,76.83163,தோலம்பாளையம்,village
Thondamuthur,,Coimbatore,,10.57933,77.04765,தொண்டாமுத்தூர்,village
Thoppampatti,,Coimbatore,,10.70467,77.05671,தொப்பம்பட்டி,village
Thorayur,,Coimbatore,,10.55544,77.01703,துறையூர்,village
Tonimudi Estate,,Coimbatore,,10.27742,76.90807,,hamlet
Unjavelampatti,,Coimbatore,,10.65782,77.05721,ஊஞ்சவேலம்பட்டி,village
Upasi,,Coimbatore,,10.26909,76.96867,,village
UppuPallam,,Coimbatore,,11.30548,76.92459,உப்புபள்ளம்,village
Urulikkal,,Coimbatore,,10.33473,76.89588,உருளிக்கல்,village
Uthupalayam,,Coimbatore,,11.22284,77.12925,ஊத்துப்பாளையம்,village
Vadakkipalayam,,Coimbatore,,10.73982,76.98569,வடக்கிபாளையம்,village
Vadakkukadu,,Coimbatore,,10.74562,76.89704,வடக்குக்காடு,village
Vadambacheri,,Coimbatore,,10.88625,77.23361,வதம்பச்சேரி,village
Vadasithur,,Coimbatore,,10.83674,77.08249,வடசித்தூர்,village
Vadugapalayam,,Coimbatore,,11.13272,77.10636,வடுகபாளையம்,village
Vagarayampalayam,,Coimbatore,,11.14409,77.13573,வாகராயம்பாளையம்,village
Vakkampalayam,,Coimbatore,,10.61201,76.98409,வக்கம்பாளையம்,village
Valasupalayam,,Coimbatore,,10.78500,77.25529,வலசுபாளையம்,village
Valparai,,Coimbatore,,10.32799,76.95573,வால்பாறை,town
Valukkuparai,,Coimbatore,,10.84751,76.97086,வழுக்குப்பாறை,village
Vanjiyapuram,,Coimbatore,,10.62416,77.00281,வஞ்சியாபுரம்,village
