village,taluk,district,census_code,lat,lng,name_ta,place_type
Mudukulattur,,Ramanathapuram,,9.34443,78.51552,முதுகுளத்தூர்,village
Mukundarayar Chathiram,,Ramanathapuram,,9.20111,79.37907,,hamlet
Mullimunai,,Ramanathapuram,,9.65763,78.96493,,village
Mulluvadi,,Ramanathapuram,,9.23886,78.76654,,village
Muthuramalingapattinam,,Ramanathapuram,,9.75918,79.02712,முத்துராமலிங்கப்பட்டினம்,hamlet
Muthuregunathapuram,,Ramanathapuram,,9.50644,78.91007,,hamlet
Mutthupetthai,,Ramanathapuram,,9.27061,78.91891,,village
Muttunal,,Ramanathapuram,,9.38246,78.81226,,village
Muttupethai Cruz Fernández Village,,Ramanathapuram,,9.26489,78.92228,,hamlet
Nadar Kudyiruppu,,Ramanathapuram,,9.25838,78.86172,,hamlet
Naganenthal,,Ramanathapuram,,9.60052,78.90888,,village
Nainarkovil,,Ramanathapuram,,9.54575,78.69414,,village
Nambuthalai,,Ramanathapuram,,9.72683,79.00762,நம்புதாளை,town
Narippaiyur,,Ramanathapuram,,9.12364,78.41619,நரிப்பையூர்,village
Natarajapuram,,Ramanathapuram,,9.25919,79.30587,,village
Natham,,Ramanathapuram,,9.44732,78.44501,,village
Niravi,,Ramanathapuram,,9.42299,78.27089,,village
Nochiyurani,,Ramanathapuram,,9.27508,79.03835,,village
Odayaval,,Ramanathapuram,,9.77500,79.04493,,village
Oppilan,,Ramanathapuram,,9.14238,78.50612,ஒப்பிலான்,village
Palanivalasai,,Ramanathapuram,,9.41953,78.91909,,village
Palkulam,,Ramanathapuram,,9.56808,78.89540,,village
Pallakkudi,,Ramanathapuram,,9.58729,78.41080,,village
Pamban,,Ramanathapuram,,9.28203,79.21268,பாம்பன்,village
Panaikulam,,Ramanathapuram,,9.36938,78.95018,,village
Paramakkudi,,Ramanathapuram,,9.54115,78.59213,பரமக்குடி,town
Partibanur,,Ramanathapuram,,9.58564,78.45461,பார்த்திபனூர்,village
Pasipattinam,,Ramanathapuram,,9.81117,79.07962,,village
Pathanendal,,Ramanathapuram,,9.52354,78.90699,,village
Pathiranvayal,,Ramanathapuram,,9.83108,79.08416,,village
Periapattinam,,Ramanathapuram,,9.26692,78.90613,,village
Periya Tamarai Kulam,,Ramanathapuram,,9.35656,78.77426,,village
Periyakulam,,Ramanathapuram,,9.13498,78.57572,பெரியகுளம்,village
Perunali,,Ramanathapuram,,9.23622,78.31839,பெருநாழி,village
Pirappanvalasai,,Ramanathapuram,,9.29633,79.04265,,village
Puddukkadu,,Ramanathapuram,,9.65398,78.94510,,village
Pudu,,Ramanathapuram,,9.23010,78.74740,,village
Pudumadam,,Ramanathapuram,,9.27749,78.99621,புதுமடம்,village
Pudupattinam,,Ramanathapuram,,9.68047,78.97481,,village
Puduvalasai,,Ramanathapuram,,9.38488,78.93913,,village
Pullandai,,Ramanathapuram,,9.23089,78.74008,,village
Puttendal,,Ramanathapuram,,9.35141,78.78829,,village
Puttur,,Ramanathapuram,,9.59326,78.42467,,village
R C Nagar,,Ramanathapuram,,9.78713,79.05503,,village
R.S. Mangalam,,Ramanathapuram,,9.63702,78.84690,,village
Ramanathapuram,,Ramanathapuram,,9.36524,78.83432,இராமநாதபுரம்,town
Rameswaram,,Ramanathapuram,,9.28447,79.31256,இராமேசுவரம்,town
Rochma Nagar,,Ramanathapuram,,9.09521,78.38629,ரோச்மா நகர்,village
S.P. Pattinam,,Ramanathapuram,,9.78927,79.05730,,village
