village,taluk,district,census_code,lat,lng,name_ta,place_type
Nadugani,,The Nilgiris,,11.47071,76.41118,நாடுகாணி,village
Naduhaaty,,The Nilgiris,,11.45493,76.71439,,village
Naduhatty,,The Nilgiris,,11.34220,76.73175,நடுஹாட்டி,village
Naduvattam,,The Nilgiris,,11.47989,76.54438,நடுவட்டம்,village
Nambiarkunnu,,The Nilgiris,,11.58533,76.32099,நம்பியார்குன்னு,village
Naragiri,,The Nilgiris,,11.46793,76.84580,,hamlet
Nedugula,,The Nilgiris,,11.47632,76.89048,,hamlet
Nellakotta,,The Nilgiris,,11.55277,76.41698,நெல்லக்கோட்டை,village
Nelliyalam,,The Nilgiris,,11.53321,76.36244,நெல்லியாளம்,village
Odakoadhu,,The Nilgiris,,11.45063,76.69407,,village
Odayaratty,,The Nilgiris,,11.47742,76.71687,,village
Odenhatti,,The Nilgiris,,11.47674,76.87250,,hamlet
Old Aruvankadu,,The Nilgiris,,11.36739,76.75355,,village
Omnagar,,The Nilgiris,,11.45988,76.89513,,hamlet
Oranalli,,The Nilgiris,,11.34557,76.71862,ஒரேநல்லி,village
Ottabettu,,The Nilgiris,,11.42691,76.73646,,hamlet
Paambarai,,The Nilgiris,,11.45831,76.97575,,village
Padanthorai,,The Nilgiris,,11.52892,76.46229,பாடந்துறை,village
Pandalur,,The Nilgiris,,11.48688,76.33982,பந்தலூர்,town
Pattavayal,,The Nilgiris,,11.57665,76.36279,பாட்டவயல்,village
Pedathalla,,The Nilgiris,,11.43238,76.82297,பெதத்தால,village
Periya Bikkatty,,The Nilgiris,,11.37432,76.75130,,village
Pororai hatty,,The Nilgiris,,11.36040,76.75684,போறோரை ஹட்ட்டி,village
Pothukolly,,The Nilgiris,,11.53873,76.26872,பொதுகொல்லி,village
Pudu Line,,The Nilgiris,,11.38751,76.72979,புது லைன்,village
Puthurvayal,,The Nilgiris,,11.52748,76.50566,புதூர்வயல்,village
Pykara,,The Nilgiris,,11.46641,76.60351,பைக்காரா,village
Rajkumar Nagar,,The Nilgiris,,11.38248,76.73433,,village
Rajnagar,,The Nilgiris,,11.45081,76.89027,,hamlet
Santhoor,,The Nilgiris,,11.37667,76.72568,சந்தூர்,village
Selas,,The Nilgiris,,11.32791,76.74795,சேலாஸ்,village
Sispara,,The Nilgiris,,11.20272,76.43946,,hamlet
T R Bazaar,,The Nilgiris,,11.46656,76.56241,,village
T. Main Hatty,,The Nilgiris,,11.42480,76.78757,டீ.மணிஹாட்டி,village
ThaiSholai,,The Nilgiris,,11.23387,76.62250,,village
Thalaikundah,,The Nilgiris,,11.44738,76.67362,தலைகுந்தா,village
Thanthanad,,The Nilgiris,,11.43283,76.84630,தந்தநாடு,village
Thepakkadu,,The Nilgiris,,11.58039,76.58244,தெப்பக்காடு,village
Thernal Nagar,,The Nilgiris,,11.38962,76.74368,,village
Thooratty,,The Nilgiris,,11.34231,76.73396,தூரட்டி,village
Thoraihatty,,The Nilgiris,,11.47738,76.75695,தொரைஹட்டி,village
Thorajada,,The Nilgiris,,11.37841,76.72230,தோராஜாடா,village
Thorapalli,,The Nilgiris,,11.53353,76.52456,தொரப்பள்ளி,village
Thorapally,,The Nilgiris,,11.50123,76.49320,,village
Thummanatty,,The Nilgiris,,11.42845,76.75891,,village
Thummanda,,The Nilgiris,,11.42995,76.76699,தும்மனாட,village
Thuneri,,The Nilgiris,,11.46131,76.75169,தூணேரி,village
Thuthrumattam,,The Nilgiris,,11.28722,76.73202,தூதூர்மட்டம்,village
Tuttapallam,,The Nilgiris,,11.39170,76.88761,துட்டப்பள்ளம்,village
Udhagamandalam,,The Nilgiris,,11.41268,76.70305,உதகமண்டலம்,town
Uppatti,,The Nilgiris,,11.51392,76.35536,உப்பட்டி,village
Uyilatty,,The Nilgiris,,11.46602,76.83591,,hamlet
Vazhaithottam,,The Nilgiris,,11.52957,76.69722,வாழைத்தோட்டம்,village
Yekuni,,The Nilgiris,,11.46814,76.68625,,village
Yellanalli,,The Nilgiris,,11.37821,76.74400,எல்லநள்ளி,village
kolacombay,,The Nilgiris,,11.28768,76.74231,,village
