village,taluk,district,census_code,lat,lng,name_ta,place_type
Annampatty,,Tiruchirappalli,,10.55361,78.43088,,village
Annanagar,,Tiruchirappalli,,10.48245,78.56449,,hamlet
Annankaraipatti,,Tiruchirappalli,,10.51024,78.30499,,village
Annasamuthiram,,Tiruchirappalli,,10.52421,78.29733,,hamlet
Annukanatham,,Tiruchirappalli,,10.58078,78.31842,,village
Appadipatti,,Tiruchirappalli,,10.57596,78.43676,,hamlet
Appadurai,,Tiruchirappalli,,10.86842,78.73362,,village
Appanallur,,Tiruchirappalli,,11.04022,78.36843,,hamlet
Appanampatti,,Tiruchirappalli,,10.57035,78.32644,,hamlet
Appananallur,,Tiruchirappalli,,11.03377,78.39010,,village
Araippalaiyam,,Tiruchirappalli,,10.96645,78.69824,,village
Aramanaiyur,,Tiruchirappalli,,10.69534,78.31578,,hamlet
Arangoor,,Tiruchirappalli,,11.00379,78.35850,,village
Aranmanaimedu,,Tiruchirappalli,,10.86681,78.83450,,hamlet
Arappallipatti,,Tiruchirappalli,,11.24449,78.44822,,village
Arasalur,,Tiruchirappalli,,10.98425,78.31673,,village
Arasanampatti,,Tiruchirappalli,,10.41118,78.40750,,hamlet
Arasankadu,,Tiruchirappalli,,10.58800,78.44398,,hamlet
Arasapadi pannai,,Tiruchirappalli,,10.93197,78.70047,,village
Arasunilaipalayam,,Tiruchirappalli,,10.67334,78.34462,,village
Aravakkudi,,Tiruchirappalli,,10.75432,78.63374,,hamlet
Aravakurichipatti,,Tiruchirappalli,,10.72557,78.84675,,village
Aravankattur,,Tiruchirappalli,,11.05528,78.21188,,hamlet
Araychi,,Tiruchirappalli,,11.10157,78.46717,,village
Arinayanampettai,,Tiruchirappalli,,10.99174,78.38270,,village
Arisana natham,,Tiruchirappalli,,10.43903,78.35303,,hamlet
Arisana street,,Tiruchirappalli,,10.47113,78.46044,,hamlet
Arisanatheru,,Tiruchirappalli,,10.93586,78.70638,,village
Ariyagondanpatti,,Tiruchirappalli,,10.49902,78.38966,,hamlet
Ariyagoundampatti,,Tiruchirappalli,,10.56589,78.46073,,hamlet
Ariyamangalam Kuvzhalakudi,,Tiruchirappalli,,10.82072,78.72896,,village
Ariyampatti,,Tiruchirappalli,,10.51518,78.43243,,hamlet
Ariyur,,Tiruchirappalli,,10.87111,78.90912,,village
Arokiapuram,,Tiruchirappalli,,10.96468,78.93348,ஆரோக்கியபுரம்,village
Arunampatty,,Tiruchirappalli,,10.59903,78.34874,,hamlet
Aruvankadu,,Tiruchirappalli,,11.00566,78.47991,,village
Asoor,,Tiruchirappalli,,10.72374,78.85286,,village
Athampatty,,Tiruchirappalli,,10.56697,78.44955,,hamlet
Athanaparai,,Tiruchirappalli,,10.46333,78.42775,,hamlet
Athikaram,,Tiruchirappalli,,10.34718,78.38888,,hamlet
Athikaripatti,,Tiruchirappalli,,10.64131,78.29224,,hamlet
Athikulathupatti,,Tiruchirappalli,,10.53499,78.32220,,hamlet
Athupatti,,Tiruchirappalli,,10.50797,78.42033,,hamlet
Attukaranpatti,,Tiruchirappalli,,11.00261,78.54181,,hamlet
Avaikamanayakkanpatty,,Tiruchirappalli,,10.66331,78.51718,,hamlet
Avarampatti,,Tiruchirappalli,,10.58725,78.35749,அவரம்பட்டி,village
Avikalapatti,,Tiruchirappalli,,10.50070,78.54648,,hamlet
Avikkaranpatty,,Tiruchirappalli,,10.55167,78.40584,,hamlet
Ayanputhur,,Tiruchirappalli,,10.72619,78.73868,அயன்புத்தூர்,village
Ayeethampatty,,Tiruchirappalli,,10.97809,78.46166,,village
Ayenapatty,,Tiruchirappalli,,11.00073,78.36693,,village
Ayikudi,,Tiruchirappalli,,10.98261,78.75026,,village
Ayilapettai,,Tiruchirappalli,,10.84629,78.58242,,village
Ayyampalaiayam,,Tiruchirappalli,,11.10354,78.53605,,village
Ayyampalayam,,Tiruchirappalli,,10.92294,78.50420,,village
Ayyampatti,,Tiruchirappalli,,10.77582,78.81784,அய்யம்பட்டி,village
Ayyan thoppu,,Tiruchirappalli,,10.65859,78.62766,,hamlet
Ayyankadu,,Tiruchirappalli,,10.73054,78.61803,,hamlet
Ayyankulathupatti,,Tiruchirappalli,,10.95504,78.57676,,village
Ayyanporuvai,,Tiruchirappalli,,10.41114,78.48659,,village
Ayyanpudupati,,Tiruchirappalli,,10.46597,78.54516,,village
Azad Road,,Tiruchirappalli,,10.56551,78.33145,,hamlet
Badarpettai,,Tiruchirappalli,,11.19764,78.52302,,village
Balaji Nagar,,Tiruchirappalli,,10.92059,78.70266,,village
Balakaruthampatty,,Tiruchirappalli,,10.54754,78.39938,,hamlet
Balakrishnanpatti,,Tiruchirappalli,,11.23881,78.48561,,village
