village,taluk,district,census_code,lat,lng,name_ta,place_type
Seethambadi,,Thanjavur,,10.80606,79.22316,,hamlet
Seiyamangalam,,Thanjavur,,10.82961,78.87517,,village
Sejeevipuram,,Thanjavur,,10.78479,78.94765,,hamlet
Sekkadikollai,,Thanjavur,,10.43682,79.26831,,village
Sellappanpettai,,Thanjavur,,11.12579,79.51575,,village
Sembiyamadevipattinam,,Thanjavur,,10.13601,79.22515,,hamlet
Sembiyavarambal,,Thanjavur,,10.93790,79.44116,செம்பியவரம்பல்,village
Semmangudi,,Thanjavur,,10.88776,79.45847,,village
Semmangudy,,Thanjavur,,10.92408,79.13288,,village
Sempaiankilari,,Thanjavur,,10.81766,78.91875,,hamlet
Senapadu,,Thanjavur,,11.04057,79.43856,,hamlet
Senbakakoil,,Thanjavur,,10.88133,79.47343,,village
Sendakadu,,Thanjavur,,10.46875,79.34100,,village
Sendakkottai,,Thanjavur,,10.37292,79.34000,,village
Sengamangalam,,Thanjavur,,10.29633,79.17317,,village
Sengamedu,,Thanjavur,,10.85848,79.11881,,hamlet
Senganoor,,Thanjavur,,11.06982,79.43799,,village
Sengapatuthankadu,,Thanjavur,,10.37402,79.40657,,village
Sengipatti,,Thanjavur,,10.71088,78.95584,செங்கிப்பட்டி,village
Sennampatti,,Thanjavur,,10.69754,79.04277,,village
Senniyaviduthi,,Thanjavur,,10.43721,79.18098,,village
Senthalaivayal,,Thanjavur,,10.19140,79.24320,,village
Sepparithoppu,,Thanjavur,,10.58324,79.19291,,hamlet
Serkadambur,,Thanjavur,,11.14620,79.48503,,village
Serubalakadu,,Thanjavur,,10.31486,79.27861,,village
Serugudi,,Thanjavur,,10.90745,79.46163,,village
Serukadambur,,Thanjavur,,11.09953,79.51084,,hamlet
Serukudi,,Thanjavur,,11.02843,79.39398,,village
Serumakkanallur,,Thanjavur,,10.88895,79.20928,,village
Seruvakarathottam,,Thanjavur,,10.74436,79.16782,,hamlet
Seruvaviduthi Thenpadi,,Thanjavur,,10.36733,79.17948,,village
Seruvaviduthi Vadapadi,,Thanjavur,,10.37440,79.17624,,village
Sesambadi,,Thanjavur,,10.90990,79.39774,சேஷம்பாடி,village
Sethubhavachatram,,Thanjavur,,10.24763,79.27861,சேதுபவாசத்திரம்,village
Sethurayankudikadu,,Thanjavur,,10.63803,79.20476,,village
Seydambalpuram,,Thanjavur,,10.72673,79.19842,,hamlet
Sholapuram,,Thanjavur,,11.05650,79.41175,சோழபுரம்,village
Sikkalnayakkanpetai,,Thanjavur,,11.10725,79.46974,,village
Sikkapattu,,Thanjavur,,10.75836,79.35524,,village
Silambavelankadu,,Thanjavur,,10.45009,79.37663,,village
Silathur,,Thanjavur,,10.54995,79.21176,,village
Silathur north,,Thanjavur,,10.54893,79.20449,,hamlet
Siralur,,Thanjavur,,10.80864,79.07537,சீராளூர்,village
Siramelkudy,,Thanjavur,,10.43837,79.45338,,village
Sirankadu,,Thanjavur,,10.50207,79.41410,,village
Sirupuliyur,,Thanjavur,,10.90292,79.12615,,village
Sithalattur,,Thanjavur,,10.89241,79.49788,,hamlet
Sitharkadu,,Thanjavur,,10.87674,79.23209,,hamlet
Sithathikadu,,Thanjavur,,10.26998,79.15886,,village
Sithayal,,Thanjavur,,10.80082,79.00101,,village
Sithukkadu,,Thanjavur,,10.34851,79.18255,,hamlet
Sivakamipuram,,Thanjavur,,10.77942,79.06832,,hamlet
Sivakollai,,Thanjavur,,10.51454,79.32451,,village
Sivanthithidal,,Thanjavur,,10.82795,78.96622,,hamlet
Sivapuram,,Thanjavur,,10.54089,79.21327,,hamlet
Sivapurani,,Thanjavur,,11.08775,79.49142,,village
Sivaviduthi,,Thanjavur,,10.48238,79.17615,,village
Sivikadu,,Thanjavur,,10.41830,79.42901,,village
Solaganatham,,Thanjavur,,10.99406,79.32208,,village
Solagankudikadu,,Thanjavur,,10.52203,79.28291,,village
Solaikadu South AD,,Thanjavur,,10.17790,79.21999,,hamlet
Soliavilagam,,Thanjavur,,11.15258,79.53960,,village
Somanathapuram,,Thanjavur,,10.16620,79.23416,,village
Somasiamandapam,,Thanjavur,,10.82760,79.24485,,hamlet
Someswarapuram,,Thanjavur,,10.91963,79.15417,,village
Soolakadu,,Thanjavur,,10.18545,79.22886,,hamlet
Soolamangalam,,Thanjavur,,10.88228,79.19248,,village
Sooliyakkottai,,Thanjavur,,10.76821,79.28939,,village
Soorakkottai,,Thanjavur,,10.73567,79.19109,சூரக்கோட்டை,village
Soorankadu,,Thanjavur,,10.46990,79.31219,,hamlet
Soorankollai,,Thanjavur,,10.42992,79.27259,,hamlet
Soorapallam,,Thanjavur,,10.44261,79.32032,,village
Sooriyamoorthipuram,,Thanjavur,,10.52530,79.21868,,village
Sooriyanarkoil,,Thanjavur,,11.03083,79.47732,சூரியனார்கோயில்,village
Sooriyanpatti,,Thanjavur,,10.71194,79.14268,,village
Soriampatti,,Thanjavur,,10.52819,79.18354,,hamlet
Sornakadu,,Thanjavur,,10.24793,79.13512,,village
Sowndarajapuram,,Thanjavur,,10.41037,79.22888,,hamlet
Srinivasanallur,,Thanjavur,,10.95605,79.41620,ஶ்ரீனிவாசநல்லூர்,village
Srinivasapuram,,Thanjavur,,10.90605,79.21795,,village
Srirengarajapuram,,Thanjavur,,10.93823,79.41007,ஸ்ரீரங்கராஜபுரம்,village
Sukambar,,Thanjavur,,10.84044,78.86243,,village
Sukkiranpatty,,Thanjavur,,10.45959,79.30379,,village
Sundarampatti,,Thanjavur,,10.67437,79.10865,,hamlet
Sundaraperumalkoil thenpathi,,Thanjavur,,10.94124,79.31342,,village
Sundaraperumalkovil,,Thanjavur,,10.93921,79.30138,சுந்தரபெருமாள்கோவில்,village
Sundarnayagipuram,,Thanjavur,,10.37066,79.39349,,village
Suraikayur,,Thanjavur,,10.86862,79.24245,,hamlet
Swamimalai,,Thanjavur,,10.95669,79.32604,சுவாமிமலை,village
Swaminathapuram,,Thanjavur,,10.83238,78.94361,,hamlet
T Mangudi,,Thanjavur,,10.95224,79.33410,,village
T Maravakkadu,,Thanjavur,,10.36921,79.42885,,village
TB Sanitorium,,Thanjavur,,10.69448,78.97479,,hamlet
Tennankudi,,Thanjavur,,10.81276,79.06240,தென்னங்குடி,village
Terku Suriyamppatti,,Thanjavur,,10.70970,79.14806,,village
Thailankadu,,Thanjavur,,10.32989,79.28857,,village
Thakkan theru,,Thanjavur,,10.69957,78.91817,,hamlet
Thalaiyamangalam,,Thanjavur,,10.68836,79.28316,,village
Thalakudi,,Thanjavur,,10.84754,79.18521,,hamlet
Thalampatti,,Thanjavur,,10.69683,79.10305,,village
Thaligaividuthi,,Thanjavur,,10.50197,79.21894,,village
Thalikkottai,,Thanjavur,,10.45858,79.35466,,village
Thaliyur,,Thanjavur,,10.96233,79.31109,,hamlet
Thallivetti,,Thanjavur,,10.60221,79.25138,,hamlet
Thalukkai,,Thanjavur,,10.59419,79.27779,,hamlet
Thamarankotai,,Thanjavur,,10.39998,79.40374,,village
Thambikkottai Vadakadu,,Thanjavur,,10.38684,79.46000,,village
Thambikkottai melakadu,,Thanjavur,,10.37634,79.44676,,village
Thambikottai,,Thanjavur,,10.66916,79.24289,,hamlet
Thambikottai colony,,Thanjavur,,10.66408,79.25236,,hamlet
Thandalam,,Thanjavur,,10.90570,79.42191,,hamlet
Thandamaraigadu,,Thanjavur,,10.29064,79.28347,,hamlet
Thandankorai,,Thanjavur,,10.86933,79.16374,,village
Thandathottam,,Thanjavur,,10.93744,79.45750,தண்டந்தோட்டம்,village
Thangappaudaiyanpatti,,Thanjavur,,10.65075,79.08671,,village
Thanjavur,,Thanjavur,,10.78603,79.13815,தஞ்சாவூர்,city
Thanthoni,,Thanjavur,,10.67919,79.29946,,hamlet
Tharani,,Thanjavur,,11.11799,79.50750,,village
Thattumal,,Thanjavur,,11.01630,79.35404,,village
Thattumalpadugai,,Thanjavur,,11.00586,79.31186,,hamlet
Thattuvancheri,,Thanjavur,,11.11876,79.45480,,village
Thavarangudi,,Thanjavur,,10.98556,79.30285,,village
Thekkur,,Thanjavur,,10.60579,79.19241,,village
Thelungankudikadu,,Thanjavur,,10.59300,79.26260,,village
Thenampadugai,,Thanjavur,,10.91404,79.34405,தேனாம்படுகை,village
Thenkondanyiruppu,,Thanjavur,,10.74711,79.21938,,village
Thennamanadu,,Thanjavur,,10.64002,79.23791,,village
Thennangudi,,Thanjavur,,10.31327,79.21320,,village
Thennankadu,,Thanjavur,,10.29875,79.25807,,hamlet
Thennur,,Thanjavur,,10.92824,79.37007,,village
Thenprambur,,Thanjavur,,10.82476,79.05540,,village
Thensarukkai,,Thanjavur,,10.93586,79.24413,,village
Thepperumanallur,,Thanjavur,,10.97513,79.42631,தேப்பெருமாநல்லூர்,village
Therkkukadu,,Thanjavur,,10.40371,79.37296,,village
Therku Cholagan theru,,Thanjavur,,10.62290,79.16729,,hamlet
Therukkukottai,,Thanjavur,,10.52716,79.24921,,village
Thethadikollai,,Thanjavur,,10.52349,79.33287,,village
Thillainagar,,Thanjavur,,10.91588,79.23072,,hamlet
Thillaisthanam,,Thanjavur,,10.87884,79.09047,தில்லைஸ்தானம்,village
Thillaiyambur,,Thanjavur,,10.89761,79.37969,,village
Thimmakudi,,Thanjavur,,10.96247,79.33884,,village
Thippanviduthi,,Thanjavur,,10.44840,79.18804,,village
Thippirajapuram,,Thanjavur,,10.90862,79.40429,திப்பிராஜபுரம்,village
Thirubuvanam,,Thanjavur,,10.77087,79.26983,,village
Thiruchadavalanthai,,Thanjavur,,10.87502,78.99178,திருச்சடவளந்தை,village
Thirucherai,,Thanjavur,,10.87762,79.45275,,village
Thiruchinnampoondi,,Thanjavur,,10.85475,78.91737,,village
Thiruchitrambalam,,Thanjavur,,10.36360,79.19976,,village
Thiruchottruthurai,,Thanjavur,,10.87472,79.13893,,village
Thirukalasanallur,,Thanjavur,,10.93553,79.40089,திருக்கலசநல்லூர்,village
Thirukanurpatti,,Thanjavur,,10.69654,79.07994,திருக்கானூர்பட்டி,village
Thirukarukkavur,,Thanjavur,,10.86993,79.27406,,village
Thirukazhithattai AD colony,,Thanjavur,,11.02506,79.44836,,hamlet
Thirukodikaval,,Thanjavur,,11.04982,79.51375,திருக்கோடிக்காவல்,village
Thirukovilpattu,,Thanjavur,,10.76362,79.30852,,village
Thirulogi,,Thanjavur,,11.07947,79.48945,,village
Thirumaignanam,,Thanjavur,,10.87393,79.47344,,village
Thirumalairajapuram,,Thanjavur,,10.96901,79.49440,திருமலைராஜபுரம்,village
Thirumalaisamuthiram,,Thanjavur,,10.73387,79.00510,,village
Thirumanampettai,,Thanjavur,,10.96149,79.45324,,hamlet
Thirumananchery,,Thanjavur,,11.13902,79.54286,,hamlet
Thirumandankudi,,Thanjavur,,10.96404,79.29561,,village
Thirumandurai,,Thanjavur,,11.03552,79.48258,திருமாந்துறை,village
Thirumangalakottai East,,Thanjavur,,10.57449,79.34577,,village
Thirumangalakottai west,,Thanjavur,,10.56625,79.32311,,village
Thirumangalakudi,,Thanjavur,,11.02744,79.47548,திருமங்கலக்குடி,village
Thirumetraligai,,Thanjavur,,10.92658,79.33142,,village
Thirumeygnam,,Thanjavur,,10.94100,79.39734,,village
Thirunageswaram,,Thanjavur,,10.96538,79.42824,திருநாகேஸ்வரம்,village
Thirunallur,,Thanjavur,,10.55047,79.24080,,village
Thirunarayur,,Thanjavur,,10.91981,79.43802,திருநரையூர்,village
Thirunayeruppu,,Thanjavur,,10.74347,79.22548,,hamlet
Thiruneelakudi,,Thanjavur,,10.98496,79.48692,திருநீலக்குடி,village
Thirupalanam,,Thanjavur,,10.88861,79.13130,,village
Thirupanandal,,Thanjavur,,11.09175,79.45350,திருப்பனந்தாள்,village
Thirupooranikkadu,,Thanjavur,,10.31718,79.21474,,village
Thiruppandurai,,Thanjavur,,10.92552,79.45988,திருப்பந்துறை,village
Thiruppoonthuruthi,,Thanjavur,,10.86187,79.08199,திருப்பூந்துருத்தி,village
Thiruppuharijan colony,,Thanjavur,,10.82839,78.89649,,hamlet
Thirupurambiam,,Thanjavur,,10.99252,79.33536,,village
Thirurengadaudayanpettai,,Thanjavur,,10.75985,78.99516,,village
Thirusakthimutram,,Thanjavur,,10.92837,79.34577,,hamlet
Thiruvaigavur,,Thanjavur,,10.99440,79.28633,,village
Thiruvaipadi,,Thanjavur,,11.08277,79.44050,,village
Thiruvaiyaru,,Thanjavur,,10.87972,79.10393,திருவையாறு,town
Thiruvaiyathukudi,,Thanjavur,,10.90158,79.25766,,hamlet
Thiruvalampozil,,Thanjavur,,10.86035,79.07070,திருவளம்பொழில்,village
Thiruvalanjuli,,Thanjavur,,10.94475,79.32853,,village
Thiruvalliyangudi,,Thanjavur,,11.05678,79.44309,,village
Thiruvalluvarnagar,,Thanjavur,,10.76879,78.87656,,hamlet
Thiruvedakudi,,Thanjavur,,10.85611,79.13802,,village
Thiruvembanallur,,Thanjavur,,11.12077,79.50177,,village
Thiruvilappatti,,Thanjavur,,10.73231,78.87833,,village
Thiruvisanallur,,Thanjavur,,11.01320,79.43280,திருவிசநல்லூர்,village
Thittachery,,Thanjavur,,11.15538,79.49873,,village
Thittagudy,,Thanjavur,,10.47294,79.33609,,village
Thittai,,Thanjavur,,10.83688,79.17223,,village
Thiyagarajapuram,,Thanjavur,,11.02752,79.49685,தியாகராஜபுரம்,village
Thiyagasamuthiram,,Thanjavur,,10.97192,79.30521,,village
Thogur,,Thanjavur,,10.83033,78.81107,தொகூர்,village
Thokkalikadu,,Thanjavur,,10.34790,79.34933,,village
Tholagripuram,,Thanjavur,,10.66380,79.08711,,village
Tholavanniyankudikadu,,Thanjavur,,10.76830,79.23546,,hamlet
Thondamanthoppu,,Thanjavur,,10.74988,79.26140,,hamlet
Thondampatti,,Thanjavur,,10.82017,78.88840,,hamlet
Thondarampattu,,Thanjavur,,10.79648,78.94005,,village
Thonthupulikadu,,Thanjavur,,10.31977,79.20755,,village
Thoppunayagam,,Thanjavur,,10.44306,79.17475,,village
Thopputheru,,Thanjavur,,10.44320,79.26250,,village
Thoppuviduthi,,Thanjavur,,10.51221,79.17611,,village
Thottakadu,,Thanjavur,,10.84854,79.16823,,village
Thottiyampalli,,Thanjavur,,10.33107,79.36413,,hamlet
Thuhili,,Thanjavur,,11.04346,79.50190,துகிலி,village
Thukkachi,,Thanjavur,,10.92714,79.48361,துக்காச்சி,village
Thulukanpatti,,Thanjavur,,10.73108,79.11350,துலுக்கன்பட்டி,hamlet
Thulukkaveli,,Thanjavur,,11.04192,79.41102,,hamlet
Thulukkaviduthi north,,Thanjavur,,10.33943,79.13265,,hamlet
Thuraiyur,,Thanjavur,,10.92273,79.38597,,hamlet
Thuravikadu,,Thanjavur,,10.37130,79.20700,,village
Thurumbur,,Thanjavur,,10.98860,79.30935,,village
Thurusupatti,,Thanjavur,,10.70814,78.90454,,village
Thuvaiyundarkottai,,Thanjavur,,10.71389,79.24122,,village
Thuvaramadai,,Thanjavur,,10.41327,79.27766,,hamlet
Thuvarankuruchi,,Thanjavur,,10.39823,79.38355,,village
Thyagarajapuram,,Thanjavur,,10.82393,78.90450,,hamlet
Tirubuvanam,,Thanjavur,,10.98942,79.43591,திருபுவனம்,village
Tirukattupalli,,Thanjavur,,10.85011,78.95442,திருக்காட்டுப்பள்ளி,village
Tirunavurnattamteruvu,,Thanjavur,,10.86033,79.24089,,hamlet
Tiruvidaimarudur,,Thanjavur,,10.99604,79.45209,திருவிடைமருதூர்,village
Uchimancholai,,Thanjavur,,10.72878,79.17371,,hamlet
Udaiyalur,,Thanjavur,,10.91055,79.36784,உடையாளூர்,village
Udaiyar,,Thanjavur,,10.38095,79.16587,,village
Udaiyarkoil,,Thanjavur,,10.79179,79.30167,,village
Ukkadai,,Thanjavur,,10.80182,79.35644,,village
Ukkarai,,Thanjavur,,11.10843,79.43604,,village
Ukkudi,,Thanjavur,,11.08283,79.47553,,village
Ullikadai,,Thanjavur,,10.92153,79.20763,,village
Ullur Pudukkottai,,Thanjavur,,10.36106,79.36097,,village
Umachipunjai,,Thanjavur,,10.35994,79.25083,,hamlet
Umaiyalpural North,,Thanjavur,,10.94929,79.28158,,village
Umamaheswarapuram,,Thanjavur,,10.98681,79.41600,,village
Umayaval Arcot,,Thanjavur,,10.83969,79.07807,,village
Umbalappadi,,Thanjavur,,10.95760,79.25760,,village
Unjini,,Thanjavur,,10.82504,78.92694,,hamlet
Unjiyaviduthi,,Thanjavur,,10.51877,79.19099,,village
Uppankarai,,Thanjavur,,10.67851,79.23350,,hamlet
Uppukatchipettai,,Thanjavur,,10.87860,79.13033,,village
Uppuviduthi,,Thanjavur,,10.37321,79.18999,,village
Uppuviduthi AD Street,,Thanjavur,,10.37263,79.19319,,hamlet
Uranipuram,,Thanjavur,,10.49453,79.19372,,village
Urudayanatham,,Thanjavur,,11.03389,79.37247,,hamlet
Usilampatti,,Thanjavur,,10.67970,78.91033,,hamlet
Uthamasolapuram,,Thanjavur,,11.01117,79.50105,,hamlet
Uthamathani,,Thanjavur,,11.03440,79.38583,,hamlet
Uthankudi,,Thanjavur,,10.75079,79.32989,,village
Utharamangalam,,Thanjavur,,10.81677,79.18437,,hamlet
Uthirai,,Thanjavur,,10.99632,79.34542,,village
Vadagal,,Thanjavur,,10.81485,79.10183,,village
Vadagudi,,Thanjavur,,10.92459,79.42090,,hamlet
Vadakallukanivattam,,Thanjavur,,11.02791,79.36767,,hamlet
Vadakarai,,Thanjavur,,10.97402,79.49346,,hamlet
Vadakkikkadu,,Thanjavur,,10.36929,79.22268,,village
Vadakkikkottai,,Thanjavur,,10.61623,79.20673,,village
Vadakku Suriyamppatti,,Thanjavur,,10.71739,79.14795,,village
Vadakku cholagan theru,,Thanjavur,,10.62827,79.16631,,hamlet
Vadakkukadu,,Thanjavur,,10.39722,79.39504,,village
Vadakkukottai,,Thanjavur,,10.53870,79.24568,,village
Vadakkumankudi,,Thanjavur,,10.88955,79.22428,,village
Vadakkunatham,,Thanjavur,,10.60383,79.21836,,hamlet
Vadakkupattu,,Thanjavur,,10.68949,79.13727,,village
Vadakkur,,Thanjavur,,10.64226,79.16896,,village
Vadapakkam,,Thanjavur,,10.92683,79.42827,,hamlet
Vadapathi,,Thanjavur,,10.78941,79.30643,,village
Vadapathy,,Thanjavur,,11.12264,79.44413,,hamlet
Vadappanpettai,,Thanjavur,,10.88696,79.42836,,hamlet
Vadasarukkai,,Thanjavur,,10.94773,79.24162,,village
Vadaseri,,Thanjavur,,10.57033,79.38081,,village
Vadikadu,,Thanjavur,,10.37242,79.23058,,village
Vadiyakadu,,Thanjavur,,10.45603,79.41841,,village
Vadugankuthagai,,Thanjavur,,10.49639,79.34005,,village
Vaduganpupatti,,Thanjavur,,10.76016,78.92604,,hamlet
Vadumangudi,,Thanjavur,,10.99653,79.51682,,village
Vaduvakudi,,Thanjavur,,11.11577,79.47461,,village
Vaduvakudi kamaraj nagar,,Thanjavur,,11.11736,79.47356,,village
Vairaperumalpatti,,Thanjavur,,10.77398,79.00259,,village
Vairavankovil,,Thanjavur,,10.89552,79.14450,,hamlet
Vaithiyanathanpettai,,Thanjavur,,10.88674,79.05944,,village
Vaiyacheri,,Thanjavur,,10.85654,79.18761,,village
Vaiyapurithoppu,,Thanjavur,,10.77789,79.21831,,hamlet
Valambakudi,,Thanjavur,,10.72085,78.91579,வளம்பகுடி,village
Valamirankkottai,,Thanjavur,,10.74571,79.21242,,village
Valapiramankadu,,Thanjavur,,10.24143,79.15230,,village
Valappakudy,,Thanjavur,,10.86501,79.00433,வளப்பக்குடி,village
Valapuram,,Thanjavur,,11.00864,79.36086,,village
Valaserikadu,,Thanjavur,,10.35655,79.20346,,village
Valathamangalam,,Thanjavur,,10.90291,79.26499,,village
Valathan Theru,,Thanjavur,,10.59669,79.26307,,hamlet
Valayakadu,,Thanjavur,,10.55049,79.32327,,hamlet
Valayakudi,,Thanjavur,,10.81888,78.90452,,hamlet
Valayapettai,,Thanjavur,,10.95586,79.35538,,village
Valayavattam,,Thanjavur,,11.03622,79.44997,,hamlet
Vallam,,Thanjavur,,10.71882,79.06132,வல்லம்,town
Vallam pudur,,Thanjavur,,10.70763,79.02131,,village
Vallambakadu,,Thanjavur,,10.46148,79.43971,,hamlet
Vallambakollai,,Thanjavur,,10.47005,79.25505,,village
Vallampudur AD colony,,Thanjavur,,10.70604,79.01775,,hamlet
Vallikollaikadi,,Thanjavur,,10.34877,79.40016,,hamlet
Valuthur,,Thanjavur,,10.90684,79.21175,,village
Vanapuram,,Thanjavur,,11.00307,79.46424,,hamlet
Vanarangudy,,Thanjavur,,10.88309,78.97672,வானராங்குடி,village
Vandaiyar Irruppu,,Thanjavur,,10.71951,79.22228,,village
Vandaiyar Irruppu North,,Thanjavur,,10.72530,79.22691,,hamlet
Vandaiyar theru,,Thanjavur,,10.58153,79.34628,,village
Vandandi,,Thanjavur,,10.78233,79.24016,,hamlet
Vandayar AD street,,Thanjavur,,10.62397,79.15784,,hamlet
Vandayar Theru,,Thanjavur,,10.62494,79.16319,,hamlet
Vandayar iruppu,,Thanjavur,,11.10728,79.43145,,village
Vangaram Pettai,,Thanjavur,,10.92398,79.25285,,village
Vanjanur,,Thanjavur,,11.07123,79.47201,,hamlet
Vanjuvali,,Thanjavur,,10.88633,79.22711,,village
Vannakudi,,Thanjavur,,11.00130,79.46895,வண்ணக்குடி,village
Vannankadu,,Thanjavur,,10.43109,79.21769,,hamlet
Vannankollaipatti,,Thanjavur,,10.51301,79.16323,,hamlet
Vannarapettai,,Thanjavur,,10.76661,79.06955,வண்ணாரப்பேட்டை,village
Vannikudi,,Thanjavur,,11.13832,79.55448,,village
Vanniyadi,,Thanjavur,,10.92954,79.23740,,hamlet
Vanniyampatti,,Thanjavur,,10.69220,78.96509,,hamlet
Varahur,,Thanjavur,,10.83772,78.99770,,village
Varavukkottai,,Thanjavur,,10.72973,79.21080,,hamlet
Vathalaikadu,,Thanjavur,,10.28622,79.23204,,village
Vattakudi Ukkadai,,Thanjavur,,10.43447,79.40716,,village
Vattakudi north,,Thanjavur,,10.44820,79.40232,,village
Vattathikottai,,Thanjavur,,10.39129,79.18841,,village
Vayyaporipatti,,Thanjavur,,10.75737,78.91966,,hamlet
Vazhkai,,Thanjavur,,10.97430,79.26575,,village
Vedhanayagipuram,,Thanjavur,,10.52651,79.25722,,village
Vedhavijayapuram,,Thanjavur,,10.53823,79.28365,,village
Veemundarkudikadu,,Thanjavur,,10.64703,79.16977,,hamlet
Veerakkan,,Thanjavur,,11.08393,79.42868,,village
Veerakudy,,Thanjavur,,10.23333,79.17240,,village
Veerakuruchi,,Thanjavur,,10.47163,79.30105,,village
Veeramancheri,,Thanjavur,,10.86360,79.15210,,hamlet
Veeramangudi,,Thanjavur,,10.92918,79.15315,,village
Veeramanpatti,,Thanjavur,,10.69116,78.90466,,hamlet
Veeramarasanpettat,,Thanjavur,,10.76497,78.95946,,hamlet
Veeranchery,,Thanjavur,,10.98158,79.29758,,village
Veerapudaiyanpatti,,Thanjavur,,10.77881,78.97990,,village
Veeraragapuram,,Thanjavur,,10.91651,79.42895,,hamlet
Veeraragavapuram,,Thanjavur,,10.30444,79.14348,,hamlet
Veerasingampettai,,Thanjavur,,10.86617,79.13281,,village
Veeriyankkottai,,Thanjavur,,10.26221,79.24556,,village
Velampatti,,Thanjavur,,10.41813,79.18425,,village
Velangudi,,Thanjavur,,10.89968,79.47597,,village
Velangudy,,Thanjavur,,10.82375,78.97603,,hamlet
Velivayal,,Thanjavur,,10.29362,79.33934,,village
Velladevanviduthi,,Thanjavur,,10.50760,79.18424,,village
Vellalar Pasupathikoil,,Thanjavur,,10.89473,79.17886,,village
Vellalar Theru,,Thanjavur,,10.54936,79.28956,,hamlet
Vellamperambur,,Thanjavur,,10.84137,79.05586,,village
Vellankadu,,Thanjavur,,10.20668,79.19494,,hamlet
Vellar street,,Thanjavur,,10.40956,79.16884,,village
Vellarlar street,,Thanjavur,,10.36998,79.17053,,hamlet
Vellupatti,,Thanjavur,,10.75315,78.92527,,hamlet
Vellur,,Thanjavur,,10.56509,79.29610,,village
Velur,,Thanjavur,,11.08982,79.52687,,hamlet
Vembakkagudi,,Thanjavur,,10.87614,79.22072,,hamlet
Vendakottai South,,Thanjavur,,10.42796,79.35750,,hamlet
Vendayampatti,,Thanjavur,,10.76371,78.91170,,hamlet
Vengarani,,Thanjavur,,10.42614,79.21016,,village
Vengarayankudikadu,,Thanjavur,,10.69896,79.13048,,village
Vennalodai,,Thanjavur,,10.81926,79.10167,,hamlet
Vennukudi,,Thanjavur,,10.82378,79.20574,,hamlet
Vennuudi Thottam,,Thanjavur,,10.81517,79.20694,,hamlet
Ventakkottai,,Thanjavur,,10.43150,79.35806,,village
Veppankadu,,Thanjavur,,10.48689,79.27314,,village
Veppankadu Ukkadai,,Thanjavur,,10.48102,79.27864,,village
Veppankudi,,Thanjavur,,10.80404,78.88532,,hamlet
Veppankulam,,Thanjavur,,10.47324,79.37449,,village
Veppathur,,Thanjavur,,11.01106,79.44786,வேப்பத்தூர்,village
Vettamangalam,,Thanjavur,,11.17264,79.51613,,village
Vettikadu,,Thanjavur,,10.43335,79.29512,,hamlet
Vichithrarajapuram,,Thanjavur,,10.92236,79.19792,,village
Vijayamangai,,Thanjavur,,10.99266,79.29461,,hamlet
Vikramam,,Thanjavur,,10.46880,79.41153,,village
Vilakkuvettikadu,,Thanjavur,,10.33290,79.25472,,hamlet
Vilandakandam,,Thanjavur,,11.04419,79.41466,,hamlet
Vilangualm,,Thanjavur,,10.19843,79.23225,,hamlet
Vilangudy,,Thanjavur,,10.91876,79.10339,,village
Vilar,,Thanjavur,,10.73072,79.15651,விளார்,village
Vilathotti,,Thanjavur,,11.16656,79.53555,,village
Vilathur,,Thanjavur,,11.09529,79.47215,,village
Vilavarayanallur,,Thanjavur,,10.92102,79.38974,,hamlet
Villiyanallur,,Thanjavur,,10.91729,79.11393,,hamlet
Villiyavarambal,,Thanjavur,,10.95098,79.43627,வில்லியவரம்பல்,village
Villunivayal,,Thanjavur,,10.20852,79.25585,,hamlet
Viluthiyur,,Thanjavur,,10.83120,79.29391,,hamlet
Vilvarayanpatti,,Thanjavur,,10.77314,78.98127,,village
Vinayagantheru,,Thanjavur,,11.14454,79.45663,,village
Vinnamangalam,,Thanjavur,,10.80885,78.97279,,village
Vinnanoorpatti,,Thanjavur,,10.78763,78.92535,,village
Vinnaputhur,,Thanjavur,,10.82097,79.28040,,hamlet
Visaloor,,Thanjavur,,10.89842,79.41108,விசலூர்,village
Vishnampettai,,Thanjavur,,10.86739,78.95526,விஷ்ணம்பேட்டை,village
Viswanathapuram,,Thanjavur,,11.06640,79.47687,,village
Vitchalurpadugai,,Thanjavur,,10.79278,78.95430,,hamlet
Vittalapuram,,Thanjavur,,10.88300,78.97341,,hamlet
Vittalur,,Thanjavur,,10.98046,79.48254,,hamlet
Yadavatheru,,Thanjavur,,10.65296,79.30678,,village
Yoganagipuram,,Thanjavur,,10.51996,79.25057,,hamlet
anna nagar,,Thanjavur,,11.11389,79.46467,,village
devar kudiyruppu,,Thanjavur,,10.41796,79.27384,,village
kakithapattarai,,Thanjavur,,11.12276,79.50473,,hamlet
kalagam,,Thanjavur,,10.31978,79.24259,,village
kamatchipuraram,,Thanjavur,,11.15857,79.51780,,village
kanur,,Thanjavur,,10.99583,79.29376,,hamlet
katharikalam,,Thanjavur,,10.91251,79.39917,,hamlet
kavalkoodam,,Thanjavur,,11.03982,79.36904,,village
kayalur,,Thanjavur,,11.10970,79.52443,,village
keelpathi,,Thanjavur,,11.09872,79.52321,,hamlet
keluthiyur,,Thanjavur,,11.08206,79.50589,,village
kilimangalam,,Thanjavur,,11.10756,79.47348,,hamlet
