village,taluk,district,census_code,lat,lng,name_ta,place_type
Labbaikudikadu,,Perambalur,,11.39242,79.02179,இலப்பைகுடிகாடு,town
Ladapuram,,Perambalur,,11.23590,78.74644,,village
MGR Colony,,Perambalur,,11.30290,78.89813,,hamlet
MGR Nagar,,Perambalur,,11.28030,78.89317,,village
Madura Kudikadu,,Perambalur,,11.18901,79.00424,,hamlet
Mahatma Gandhi Nagar,,Perambalur,,11.26827,78.86330,,village
Makkaikulam,,Perambalur,,11.11459,79.02833,,hamlet
Malavarayanallur,,Perambalur,,11.29191,79.00845,,village
Malayalapatti,,Perambalur,,11.33994,78.66287,,village
Malayappanagar,,Perambalur,,11.16077,78.87915,,hamlet
Mangalam,,Perambalur,,11.18240,79.07327,,village
Mangoon,,Perambalur,,11.17253,78.74841,,village
Maravanatham,,Perambalur,,11.39232,78.90766,,village
Marudhadi,,Perambalur,,11.16989,78.84227,,village
Maruvathur,,Perambalur,,11.21025,78.95403,,village
Mavilangai,,Perambalur,,11.12392,78.75578,,village
Mela Usennagaram,,Perambalur,,11.14401,79.04863,,hamlet
Melamathur,,Perambalur,,11.19058,79.04100,மேலமாத்தூர்,village
Melapuliyur,,Perambalur,,11.26533,78.76736,,village
Methal,,Perambalur,,11.09391,79.03391,,village
Mettucheri,,Perambalur,,11.39157,78.93185,,village
Mettupalayam,,Perambalur,,11.35377,78.91928,,village
Mettur,,Perambalur,,11.21245,78.82920,,village
Milagainatham,,Perambalur,,11.35689,79.02461,,village
Millath Nagar,,Perambalur,,11.40475,78.93179,,village
Mk Nallur,,Perambalur,,11.37845,79.14508,,village
Mogaramgalam,,Perambalur,,11.38984,79.05562,,hamlet
Mohamadpatinam,,Perambalur,,11.34225,78.78472,,village
Moongilpadi,,Perambalur,,11.20239,79.00299,,village
Murukkangudi,,Perambalur,,11.31885,78.99129,,village
N Puthur,,Perambalur,,11.38720,78.88943,,village
Nakksalem,,Perambalur,,11.16113,78.72071,,village
Nallarikkai,,Perambalur,,11.24121,79.08695,,village
Nallur,,Perambalur,,11.34582,79.00295,,village
Namaiyur,,Perambalur,,11.32583,78.97504,,village
Nannai,,Perambalur,,11.32796,79.05593,,village
Naranamangalam,,Perambalur,,11.14983,78.86560,,village
Narasingapuram,,Perambalur,,11.44758,78.73299,,hamlet
Nathakadu,,Perambalur,,11.15538,78.94866,,hamlet
Nathakkadu,,Perambalur,,11.10133,78.71899,,hamlet
Nattamedu,,Perambalur,,11.39453,79.05747,,hamlet
Nattarmangalam,,Perambalur,,11.14016,78.79813,,village
Navalur,,Perambalur,,11.26930,78.77248,,village
Neduvasal,,Perambalur,,11.21525,78.90947,,village
Neikuppai,,Perambalur,,11.36148,78.86882,,village
Nerkunam,,Perambalur,,11.43198,78.83852,,village
Nerkunam colony,,Perambalur,,11.41287,78.84675,,village
Nochiam,,Perambalur,,11.21372,78.85337,,village
Nochikkulam,,Perambalur,,11.13573,79.04985,,village
Noothappur,,Perambalur,,11.46368,78.82519,,village
Nova Nagar,,Perambalur,,11.39840,78.99416,,village
Odhiyam,,Perambalur,,11.21719,78.99264,,village
Ogalur,,Perambalur,,11.39281,79.06240,,village
Olaipadi,,Perambalur,,11.32914,79.08821,,village
Padalur,,Perambalur,,11.09241,78.82716,,village
Padhangi,,Perambalur,,11.47742,78.85924,,village
Palaiyaarasamangalam,,Perambalur,,11.35244,79.06182,,village
Palaiyur,,Perambalur,,11.34347,78.83069,,village
Palambadi,,Perambalur,,11.12010,79.06256,,hamlet
Palaya Viralipatti,,Perambalur,,11.12587,78.72654,,village
Panangur,,Perambalur,,11.18942,78.94378,,village
Pandagapadi Harijan colony,,Perambalur,,11.41164,78.85669,,village
Pandagapady,,Perambalur,,11.39170,78.86196,,village
Pappankarai,,Perambalur,,11.31177,78.84000,,village
Paravai,,Perambalur,,11.29285,79.04479,,village
Paravai colony,,Perambalur,,11.29034,79.02297,,hamlet
Pasumbalur,,Perambalur,,11.42800,78.88861,,village
Peelvadi,,Perambalur,,11.26956,78.95765,,village
Pennakonam,,Perambalur,,11.38406,79.02535,,village
Peraiyur,,Perambalur,,11.40038,78.96375,,village
Perali,,Perambalur,,11.23243,78.95126,,village
Perambalur,,Perambalur,,11.23567,78.86884,பெரம்பலூர்,town
Periyammapalayam,,Perambalur,,11.19554,79.01273,,village
Periyammapalayam East,,Perambalur,,11.40307,78.73632,,village
Periyammapalayam West,,Perambalur,,11.40611,78.72934,,hamlet
Periyavadakkarai,,Perambalur,,11.39108,78.82665,,village
Periyavenmani,,Perambalur,,11.22834,79.06014,,village
Perumalpalayam,,Perambalur,,11.12059,78.83187,,village
Perumathur,,Perambalur,,11.34018,79.02011,,village
Perumathur Kudikadu,,Perambalur,,11.31350,79.02623,,village
Perunila,,Perambalur,,11.49230,78.87063,,village
Pilimisai,,Perambalur,,11.15744,79.00031,,village
Pillangulam,,Perambalur,,11.51698,78.85570,,village
Pillayarpalayam,,Perambalur,,11.34148,78.77849,,hamlet
Pimbalur,,Perambalur,,11.40060,78.90017,,village
Pk Nallur,,Perambalur,,11.37134,79.15492,,village
Ponnagaram,,Perambalur,,11.33123,78.98372,,village
Poolambadi,,Perambalur,,11.41211,78.71443,,village
Pudhu Naduvalur,,Perambalur,,11.20988,78.83375,,village
Pudhu Viralipatti,,Perambalur,,11.13095,78.73510,,village
Pudhuammapalayam,,Perambalur,,11.13974,78.71547,,village
Pudhuattur,,Perambalur,,11.22456,78.77214,,village
Pudhukudisai,,Perambalur,,11.22745,79.08923,,village
Pudhur,,Perambalur,,11.33719,78.66877,,hamlet
Pudhuvellur,,Perambalur,,11.19076,78.79079,,village
Pudukkuruchi,,Perambalur,,11.13434,78.86486,,village
Pudupetti,,Perambalur,,11.39427,79.08010,,hamlet
Puduvettakudi,,Perambalur,,11.26147,79.08295,,village
Puthur,,Perambalur,,11.25239,79.07221,,hamlet
Rajeev Ganthi Nagar,,Perambalur,,11.25741,78.87908,,hamlet
Ramalingapuram,,Perambalur,,11.11069,79.04407,,village
Ramji Nagar,,Perambalur,,11.42027,78.93502,,village
Ranjankudi,,Perambalur,,11.34694,78.94320,ரஞ்சன்குடி,village
Rasulabath,,Perambalur,,11.11234,79.04016,,village
Rayappa Nagar,,Perambalur,,11.40089,78.93584,,village
Reddy Kudikadu,,Perambalur,,11.39204,79.12113,,village
Renganathapuram,,Perambalur,,11.22064,78.81710,,village
Rettamalai Santhu,,Perambalur,,11.29403,78.83034,,hamlet
S Kudikadu,,Perambalur,,11.30705,78.97593,,village
S.Kudikadu,,Perambalur,,11.15773,78.96108,,hamlet
Sadaikanpatti,,Perambalur,,11.16676,79.05599,,hamlet
Samathuvapuram,,Perambalur,,11.27073,78.86817,,hamlet
Saravanapuram,,Perambalur,,11.24159,78.72434,,hamlet
Sashthripuram,,Perambalur,,11.32416,78.66491,,hamlet
Sathanatham,,Perambalur,,11.33182,79.06384,,village
Sathanavadi,,Perambalur,,11.36328,78.90081,,village
Sathanur,,Perambalur,,11.15438,78.97631,,village
Seeranatham,,Perambalur,,11.17030,79.01718,,village
Seetharamapuram,,Perambalur,,11.17960,79.06072,,hamlet
Selliyampalayam,,Perambalur,,11.20248,78.84480,,village
Selvanathapuram,,Perambalur,,11.29199,78.89552,,hamlet
Sengunam,,Perambalur,,11.26966,78.91772,,village
Senjeri,,Perambalur,,11.23844,78.82785,,village
Sillakudi,,Perambalur,,11.07575,79.01141,,village
Siruganpur,,Perambalur,,11.16018,78.92849,,village
Sirugudal,,Perambalur,,11.28645,78.93591,,village
